Bill-of-Lading Key,Bill-of-Lading Number,Issued Date,Consignor Key,Consignee Key,Foreign Transporter Key,Foreign Consolidator Key,Courier Key,Domestic Transporter Key,Domestic Consolidator Key,Ship Mode,Place of Receipt Key,Place of Delivery Key,Port of Loading Key,Port of Discharge Key,Commodity Key,Container Key,Incoterm,Expected Tariffs,Actual Tariffs
,,,4766,736,3075,3075,4689,3625,3215,,9036,736,2796,672,,,,,
,,,2149,4907,4305,4840,4536,4635,4776,,2149,9177,892,3833,,,,,
,,,3079,794,4113,4216,3165,3411,3046,,7349,794,2858,670,,,,,
,,,2363,2241,3866,4103,4913,3072,3749,,2363,2241,2235,1482,,,,,
,,,4229,1165,3441,4357,4366,4702,4921,,8499,1165,183,1952,,,,,
,,,2363,1674,4443,4045,3371,3653,4761,,2363,1674,2841,1482,,,,,
,,,456,4960,3883,3627,3912,4159,4580,,456,9230,36,3828,,,,,
,,,76,2728,4738,3274,3895,4159,3295,,76,2728,2368,3829,,,,,
,,,3644,361,4305,4840,4424,4962,3828,,7914,361,892,3823,,,,,
,,,633,948,4435,4252,3467,3744,3721,,633,948,1693,670,,,,,
,,,3437,3345,4170,4062,3054,4308,3446,,7707,7615,3355,3827,,,,,
,,,4033,389,3973,4953,3092,3575,4566,,8303,389,2744,233,,,,,
,,,1291,580,3118,3122,4287,3742,3295,,1291,580,63,3827,,,,,
,,,4803,3072,3451,4654,4180,4261,3043,,9073,7342,63,670,,,,,
,,,1708,3154,3708,3114,4100,3780,3836,,1708,7424,3067,671,,,,,
,,,277,927,3347,4121,4222,3186,3520,,277,927,1685,672,,,,,
,,,2653,416,4394,3731,3190,4368,3469,,2653,416,2280,672,,,,,
,,,4981,539,3995,4683,4919,3408,3923,,9251,539,2385,2200,,,,,
,,,3110,2160,4037,3895,3477,3869,4279,,7380,2160,2368,671,,,,,
,,,1058,766,3385,3715,3715,3772,4279,,1058,766,2841,670,,,,,
,,,2363,1120,3970,3391,3632,3976,4471,,2363,1120,936,1481,,,,,
,,,2363,4378,4378,4378,4602,4666,3803,,2363,8648,2507,1482,,,,,
,,,559,730,3444,4627,4627,4666,3414,,559,730,859,1950,,,,,
,,,1298,762,4793,4831,4888,3446,3828,,1298,762,4250,3834,,,,,
,,,2363,3342,4067,4645,3359,4562,4826,,2363,7612,2494,1482,,,,,
,,,1072,4986,4986,4583,3729,3742,4966,,1072,9256,1014,3827,,,,,
,,,2363,1408,3345,3242,4623,4603,4467,,2363,1408,3355,1482,,,,,
,,,4890,280,4399,4318,4905,4835,3773,,9160,280,1261,1954,,,,,
,,,3850,3462,4579,4003,4473,3254,3404,,8120,7732,1599,670,,,,,
,,,3579,4524,4524,3284,4919,4919,4708,,7849,8794,2948,2200,,,,,
,,,4821,3283,4123,4607,4123,4832,4455,,9091,7553,2598,3830,,,,,
,,,4536,4275,4561,3837,4832,4888,4821,,8806,8545,1600,3828,,,,,
,,,86,4484,4553,4484,4153,3967,3092,,86,8754,1430,233,,,,,
,,,2363,1748,4515,4725,3185,3568,3388,,2363,1748,3086,1482,,,,,
,,,2363,4590,3927,3430,4417,3187,4829,,2363,8860,392,1482,,,,,
,,,4052,1408,3345,3242,4957,3381,4574,,8322,1408,3354,670,,,,,
,,,3333,1066,3002,4028,4028,3338,4095,,7603,1066,3051,669,,,,,
,,,3993,101,3407,4208,4132,4969,3996,,8263,101,3051,233,,,,,
,,,41,630,4429,4114,3476,3492,4224,,41,630,203,674,,,,,
,,,11,2249,3334,4872,4642,4234,4569,,11,2249,2598,670,,,,,
,,,4301,235,3692,3692,4750,4091,3445,,8571,235,1685,671,,,,,
,,,586,1883,3745,4318,3898,4353,4684,,586,1883,1262,671,,,,,
,,,2436,3857,3802,4654,3122,3418,4962,,2436,8127,63,3829,,,,,
,,,2363,3363,3546,4533,4576,4704,3485,,2363,7633,2598,1482,,,,,
,,,2097,1230,4137,3977,3003,4308,3349,,2097,1230,1164,3831,,,,,
,,,4050,2265,4757,3113,4606,4018,3645,,8320,2265,127,669,,,,,
,,,4193,1536,4328,4908,4472,3644,3295,,8463,1536,4266,3825,,,,,
,,,1646,3094,4078,3105,3202,3566,3046,,1646,7364,2637,671,,,,,
,,,2363,2667,3995,3326,3054,4582,4594,,2363,2667,2385,1481,,,,,
,,,1871,927,3983,3347,3921,4832,4424,,1871,927,1685,3829,,,,,
,,,2156,2759,4852,4166,3100,3001,4962,,2156,2759,2744,3827,,,,,
,,,1085,999,3459,3693,4222,4813,4569,,1085,999,2744,673,,,,,
,,,2716,2880,4748,3455,4222,3625,3598,,2716,2880,2552,670,,,,,
,,,2363,429,4757,3391,3273,3892,3228,,2363,429,523,1481,,,,,
,,,4580,2588,4866,3836,3349,3001,3828,,8850,2588,284,3831,,,,,
,,,2363,2856,3653,4325,4189,3377,4380,,2363,2856,1164,1482,,,,,
,,,233,2774,4103,3818,4314,4480,3227,,233,2774,2235,2200,,,,,
,,,1555,215,4913,3818,3299,4601,3425,,1555,215,2235,670,,,,,
,,,1708,1615,3503,4583,3503,3721,3507,,1708,1615,1015,669,,,,,
,,,2483,3271,4204,4845,3302,4132,4364,,2483,7541,3086,233,,,,,
,,,2380,3226,4524,3226,4776,4888,3437,,2380,7496,2948,3822,,,,,
,,,4536,253,4482,3759,4776,4159,3446,,8806,253,2368,3830,,,,,
,,,1813,2759,3690,3908,3436,4894,4697,,1813,2759,2744,673,,,,,
,,,2819,3826,4341,3594,4578,3428,3349,,2819,8096,2744,3827,,,,,
,,,2852,1536,4328,3136,4536,4455,3297,,2852,1536,4266,3836,,,,,
,,,3141,3183,3753,3927,4072,3723,4538,,7411,7453,392,1953,,,,,
,,,3644,1952,3586,4793,4054,4159,3856,,7914,1952,4250,3830,,,,,
,,,2866,945,3165,4216,3743,3644,3054,,2866,945,2858,3821,,,,,
,,,3437,1802,4429,3516,4122,4635,4424,,7707,1802,203,3830,,,,,
,,,3742,570,3342,3359,3342,4717,3349,,8012,570,2494,3825,,,,,
,,,1291,3114,3156,4004,3054,4159,4580,,1291,7384,3067,3826,,,,,
,,,3040,1429,4345,4382,3045,4952,4265,,7310,1429,192,671,,,,,
,,,4975,3145,3145,4347,3014,3677,3636,,9245,7415,2257,233,,,,,
,,,2363,2474,3942,3927,4888,3608,4836,,2363,2474,392,1482,,,,,
,,,2363,1055,4605,4089,4145,3092,3276,,2363,1055,1296,1482,,,,,
,,,4658,506,4701,3608,3608,3766,4236,,8928,506,2744,673,,,,,
,,,1298,1625,3952,3355,3349,4426,3828,,1298,1625,1327,3835,,,,,
,,,2363,3226,4524,3226,3284,3102,4777,,2363,7496,2948,1482,,,,,
,,,365,1165,4357,4357,4142,4357,3253,,365,1165,183,183,,,,,
,,,2653,1165,4360,4142,3981,4190,3152,,2653,1165,183,671,,,,,
,,,2363,2869,3195,3195,3053,3971,4239,,2363,2869,1096,1481,,,,,
,,,666,2915,4233,4986,3317,4717,3418,,666,2915,1015,3829,,,,,
,,,2843,1071,3126,3126,4109,4730,4448,,2843,1071,1794,670,,,,,
,,,3954,3345,3345,3524,3696,3566,3913,,8224,7615,3355,669,,,,,
,,,4152,3263,3263,3263,3714,4408,4847,,8422,7533,2816,671,,,,,
,,,546,4467,4467,4467,4102,4919,3419,,546,8737,3100,2200,,,,,
,,,3986,2025,3126,3397,4969,3575,4181,,8256,2025,1795,233,,,,,
,,,2426,1671,3374,3731,3731,4455,4536,,2426,1671,2280,3822,,,,,
,,,4142,1447,3106,3393,4142,4360,4142,,8412,1447,2092,183,,,,,
,,,4902,3345,4170,3242,4975,4192,3211,,9172,7615,3354,233,,,,,
,,,1032,1286,3935,3430,3375,4919,3227,,1032,1286,394,2200,,,,,
,,,2300,3345,3526,3157,4634,4702,3773,,2300,7615,3355,1952,,,,,
,,,4431,2667,3995,4045,4441,4601,3321,,8701,2667,2386,669,,,,,
,,,1189,361,4034,4840,4840,4159,3751,,1189,361,891,3829,,,,,
,,,2363,1950,3513,3733,3005,4343,3164,,2363,1950,2142,1482,,,,,
,,,2156,204,4517,3519,3297,4455,4455,,2156,204,2907,3831,,,,,
,,,456,928,3463,3095,3346,3742,3418,,456,928,999,3820,,,,,
,,,2363,104,4399,4318,3190,4371,3352,,2363,104,1261,1481,,,,,
,,,2380,2998,3481,3556,3948,4635,3856,,2380,2998,1028,3829,,,,,
,,,2956,2074,4170,4062,3141,4229,3128,,2956,2074,3355,1952,,,,,
,,,4586,4588,3966,4693,3489,4385,3211,,8856,8858,1599,233,,,,,
,,,3856,472,3805,3182,3392,4580,4455,,8126,472,2045,3828,,,,,
,,,4853,2218,4226,3855,3547,4914,3591,,9123,2218,1413,670,,,,,
,,,3454,2444,3122,3072,4687,3636,4670,,7724,2444,63,233,,,,,
,,,2870,3226,3284,3226,4769,4914,4684,,2870,7496,2948,669,,,,,
,,,4480,2484,4970,4764,3661,3618,3419,,8750,2484,2744,2199,,,,,
,,,2149,2579,3946,3098,3720,4832,3349,,2149,2579,2354,3823,,,,,
,,,1067,310,3745,4318,3744,3381,4486,,1067,310,1261,669,,,,,
,,,586,1244,3499,3087,3137,4740,3517,,586,1244,988,671,,,,,
,,,3254,645,4113,4216,3606,4658,4224,,7524,645,2858,671,,,,,
,,,2841,1675,3193,3179,3045,3888,4425,,2841,1675,3085,672,,,,,
,,,1308,2448,4997,3955,4591,3677,4340,,1308,2448,3155,233,,,,,
,,,3543,1602,3692,4750,4697,3926,3152,,7813,1602,1685,670,,,,,
,,,3639,1132,4479,3803,3574,4040,3744,,7909,1132,16,672,,,,,
,,,2363,1364,4286,3023,4531,4341,3520,,2363,1364,1600,1482,,,,,
,,,2363,2812,4517,3519,4977,4075,3098,,2363,2812,2907,1482,,,,,
,,,2013,2414,4684,3182,3392,4803,3838,,2013,2414,2045,668,,,,,
,,,365,3277,4970,4200,4142,3441,4142,,365,7547,2744,183,,,,,
,,,2534,904,4953,4625,4656,4425,3034,,2534,904,2745,672,,,,,
,,,2084,2960,3870,4788,3028,3606,3601,,2084,2960,2333,669,,,,,
,,,3967,948,4797,4821,3998,3987,3464,,8237,948,1692,233,,,,,
,,,4542,2888,3318,3318,3981,3044,4593,,8812,2888,4270,670,,,,,
,,,4340,346,3132,3485,4271,3501,4231,,8610,346,1600,234,,,,,
,,,1874,2252,3621,3236,3686,4952,4942,,1874,2252,3086,670,,,,,
,,,2090,1760,4022,4375,4250,4187,4810,,2090,1760,4250,670,,,,,
,,,2402,161,4113,4113,4113,3825,3408,,2402,161,2858,2199,,,,,
,,,86,1645,4482,3759,4048,3509,3246,,86,1645,2368,233,,,,,
,,,4072,3114,3293,3114,3708,4229,3111,,8342,7384,3067,1951,,,,,
,,,2363,3126,3126,3126,4652,3133,3209,,2363,7396,1795,1482,,,,,
,,,4404,2265,4727,4947,4099,4201,3611,,8674,2265,127,672,,,,,
,,,1102,4986,3729,4986,4486,4091,4207,,1102,9256,1014,672,,,,,
,,,2278,1435,3641,3712,3845,3133,4702,,2278,1435,2142,1952,,,,,
,,,2344,1119,4057,3949,4057,4424,3437,,2344,1119,172,3827,,,,,
,,,4536,2820,3862,3515,4527,3644,4287,,8806,2820,1404,3829,,,,,
,,,2363,441,4603,4236,4437,4257,3924,,2363,441,2092,1482,,,,,
,,,3441,4517,4436,4436,4366,4357,3253,,7711,8787,2907,183,,,,,
,,,2363,1717,3705,3536,4337,3112,3333,,2363,1717,1598,1482,,,,,
,,,1371,2710,3002,4386,3002,4159,3349,,1371,2710,3051,3832,,,,,
,,,2363,755,4246,3347,3413,4971,3013,,2363,755,1685,1481,,,,,
,,,2380,2160,4958,3274,3272,3001,4536,,2380,2160,2369,3835,,,,,
,,,2363,3145,4001,4619,3930,4132,4225,,2363,7415,2256,1482,,,,,
,,,2363,545,4669,4953,4046,3391,3693,,2363,545,2744,1481,,,,,
,,,2786,1193,4436,4436,3742,4308,3418,,2786,1193,2907,3834,,,,,
,,,3454,3814,3386,4067,4695,4695,4340,,7724,8084,2494,233,,,,,
,,,233,2218,4842,4158,3375,3408,3408,,233,2218,1413,2199,,,,,
,,,3696,4399,4399,4318,4614,4704,3957,,7966,8669,1261,672,,,,,
,,,1189,2218,4855,4424,3054,3001,3297,,1189,2218,1413,3825,,,,,
,,,3963,1375,3973,4156,3638,4676,4279,,8233,1375,2744,672,,,,,
,,,4159,1602,3921,4822,4832,3644,4455,,8429,1602,1685,3824,,,,,
,,,1078,1408,3526,3157,3526,4890,4316,,1078,1408,3355,1953,,,,,
,,,3856,2157,4378,3324,3297,4962,3742,,8126,2157,2507,3831,,,,,
,,,2363,2512,4351,3401,3472,4389,3778,,2363,2512,1297,1482,,,,,
,,,2852,2976,4046,4599,3054,4424,4776,,2852,2976,2744,3822,,,,,
,,,386,3729,4233,4986,3743,3446,4966,,386,7999,1014,3834,,,,,
,,,2363,3503,3503,4986,3983,4008,4089,,2363,7773,1015,1481,,,,,
,,,307,2448,3935,3955,3561,4304,4364,,307,2448,3155,232,,,,,
,,,3934,907,4246,4121,3983,3581,3561,,8204,907,1685,233,,,,,
,,,1504,1362,4863,3326,3197,4587,3449,,1504,1362,2552,233,,,,,
,,,4763,1497,3577,4583,4952,3218,3050,,9033,1497,1015,670,,,,,
,,,4797,4970,4068,4166,3687,4181,3994,,9067,9240,2744,232,,,,,
,,,2363,1361,3126,3004,4712,3127,4619,,2363,1361,1795,1481,,,,,
,,,2235,1433,4034,4840,4840,4714,4301,,2235,1433,892,669,,,,,
,,,1772,1951,3145,3021,4388,4835,3667,,1772,1951,2257,1953,,,,,
,,,2716,2523,3559,4960,3912,4500,3043,,2716,2523,36,670,,,,,
,,,4072,2795,4344,4045,4443,3723,3111,,8342,2795,2840,1952,,,,,
,,,85,1395,3140,3276,3218,3703,4942,,85,1395,1599,674,,,,,
,,,2640,1838,3989,3764,4202,4348,3886,,2640,1838,2743,233,,,,,
,,,577,2781,3726,3452,4634,3723,4316,,577,2781,803,1953,,,,,
,,,1737,4762,4002,4762,4762,3862,4622,,1737,9032,3222,670,,,,,
,,,784,1481,3345,4062,3215,3566,4942,,784,1481,3354,671,,,,,
,,,3394,3433,3187,4599,4142,4360,4357,,7664,7703,2744,183,,,,,
,,,533,2973,4384,4384,3428,3001,3295,,533,2973,2249,3825,,,,,
,,,4018,1868,4913,3048,4913,3224,4688,,8288,1868,2235,672,,,,,
,,,1516,2741,3362,3571,4250,3065,4182,,1516,2741,2599,670,,,,,
,,,1189,441,4159,4418,4437,3001,3856,,1189,441,2092,3829,,,,,
,,,2363,1361,3004,3004,4712,3984,3325,,2363,1361,1795,1482,,,,,
,,,2086,104,4399,4318,4384,4480,3419,,2086,104,1261,2199,,,,,
,,,4598,4269,3041,3097,3537,3492,3943,,8868,8539,1599,671,,,,,
,,,4357,2448,4958,3955,4366,3441,3253,,8627,2448,3155,183,,,,,
,,,3639,748,3632,3776,4100,3475,3836,,7909,748,2744,671,,,,,
,,,4222,2694,4399,4318,3381,3682,3766,,8492,2694,1261,670,,,,,
,,,4580,4804,4869,3175,3554,4424,3295,,8850,9074,1599,3825,,,,,
,,,3828,570,4645,3359,4635,3446,3349,,8098,570,2494,3827,,,,,
,,,2363,1542,3530,3530,3139,4130,4810,,2363,1542,2945,1481,,,,,
,,,3825,4742,4324,4023,4919,4919,4981,,8095,9012,2744,2199,,,,,
,,,1772,172,4048,4482,3895,3133,4232,,1772,172,2369,1951,,,,,
,,,2363,2122,4399,4318,3283,3888,4080,,2363,2122,1261,1483,,,,,
,,,1752,1492,3608,4058,4880,4159,3751,,1752,1492,2744,3828,,,,,
,,,2363,3912,4329,3627,4218,4227,4056,,2363,8182,35,1481,,,,,
,,,2363,862,4937,3283,3499,3713,3956,,2363,862,2599,1482,,,,,
,,,2067,2448,3930,3955,4769,3846,3885,,2067,2448,3155,669,,,,,
,,,2918,2588,4452,4982,3464,3501,3246,,2918,2588,285,234,,,,,
,,,2363,736,3075,3075,3763,3993,4847,,2363,736,2796,1481,,,,,
,,,2137,4907,4840,3647,4840,3067,4050,,2137,9177,892,671,,,,,
,,,2360,501,4508,3718,4904,4229,4702,,2360,501,1598,1953,,,,,
,,,2426,986,3173,4156,3743,3428,4966,,2426,986,1390,3832,,,,,
,,,774,2370,4482,3759,3272,4455,4776,,774,2370,2369,3824,,,,,
,,,4981,4798,4168,4908,3665,3618,3375,,9251,9068,4267,2199,,,,,
,,,3856,1324,4675,3443,3743,3742,4287,,8126,1324,4215,3823,,,,,
,,,3828,1948,4078,4315,4635,4308,3349,,8098,1948,2637,3829,,,,,
,,,2277,1140,4031,3326,3054,4426,4287,,2277,1140,2552,3834,,,,,
,,,4688,4104,4115,3021,4430,4997,3517,,8958,8374,1600,670,,,,,
,,,1812,2265,3115,3126,3849,3408,4155,,1812,2265,126,2200,,,,,
,,,1720,4383,3669,3797,3115,3580,3924,,1720,8653,803,673,,,,,
,,,3262,1511,3488,3895,3895,4835,3128,,7532,1511,2368,1952,,,,,
,,,2067,3755,3367,4667,3882,3853,4810,,2067,8025,1599,671,,,,,
,,,4424,235,3921,4121,4426,4635,3751,,8694,235,1685,3825,,,,,
,,,1709,1011,3916,4413,4164,4717,4455,,1709,1011,1410,3820,,,,,
,,,2291,4126,4126,4692,3869,4601,4425,,2291,8396,2223,669,,,,,
,,,2363,3256,4701,3905,4391,4038,4440,,2363,7526,2744,1482,,,,,
,,,4923,2448,4560,3955,4202,4586,4090,,9193,2448,3155,233,,,,,
,,,3372,1132,4341,4266,4366,3578,3578,,7642,1132,16,671,,,,,
,,,2363,2837,4861,4200,4712,4192,4505,,2363,2837,2744,1482,,,,,
,,,4706,2885,4360,4357,4142,3998,4923,,8976,2885,183,233,,,,,
,,,559,238,3992,4841,3777,4229,4535,,559,238,3057,1952,,,,,
,,,4731,2074,3526,4062,3526,3537,4234,,9001,2074,3355,670,,,,,
,,,1219,4151,3711,3129,3942,4424,4966,,1219,8421,393,3828,,,,,
,,,2149,1992,4953,4852,4888,3446,3297,,2149,1992,2744,3835,,,,,
,,,2363,3462,3175,3301,3215,3632,3489,,2363,7732,1599,1482,,,,,
,,,76,4757,4757,3391,4888,4159,3742,,76,9027,523,3828,,,,,
,,,2363,1490,4344,4616,4553,3847,4456,,2363,1490,2840,1481,,,,,
,,,2500,3531,4115,4333,3428,4832,3054,,2500,7801,1599,3831,,,,,
,,,666,1685,3503,4583,3503,4426,4536,,666,1685,1015,3827,,,,,
,,,2363,3729,3577,4583,4461,3622,4467,,2363,7999,1015,1481,,,,,
,,,3769,1408,3345,4062,3054,4962,4287,,8039,1408,3355,3829,,,,,
,,,2855,1286,4151,3935,3942,3418,3297,,2855,1286,390,3826,,,,,
,,,3437,1228,4389,5000,4717,4455,4287,,7707,1228,1415,3825,,,,,
,,,2147,601,4048,3895,3272,4702,4316,,2147,601,2369,1951,,,,,
,,,4243,582,3621,4465,3777,3723,3128,,8513,582,3085,1954,,,,,
,,,2363,867,3796,3796,4712,3102,3088,,2363,867,3119,1482,,,,,
,,,4072,239,3814,4767,4376,4538,4535,,8342,239,2494,1952,,,,,
,,,3437,1662,3103,4773,4776,4580,3446,,7707,1662,2552,3827,,,,,
,,,3454,2528,4214,3391,3020,3987,4670,,7724,2528,523,233,,,,,
,,,1313,4710,4422,3787,4950,3970,4535,,1313,8980,2744,1952,,,,,
,,,3295,1167,3672,4210,3489,3644,3349,,7565,1167,1600,3827,,,,,
,,,4157,2082,3112,3455,4099,4075,4569,,8427,2082,2552,672,,,,,
,,,1209,948,4659,4678,3743,4962,3437,,1209,948,1692,3827,,,,,
,,,456,3753,3753,3430,3587,3428,4966,,456,8023,391,3823,,,,,
,,,2491,889,4987,3426,4314,4919,4708,,2491,889,2744,2199,,,,,
,,,421,4860,3384,3831,4486,4803,4602,,421,9130,2599,672,,,,,
,,,2363,991,3274,4037,4209,4640,3109,,2363,991,2368,1481,,,,,
,,,45,4418,4956,4680,4388,3133,4829,,45,8688,831,1953,,,,,
,,,3828,1883,4399,4318,3428,4455,4287,,8098,1883,1261,3830,,,,,
,,,3644,1604,4793,3643,3679,3428,4536,,7914,1604,4250,3825,,,,,
,,,1709,160,4725,3671,3295,4962,4962,,1709,160,3086,3828,,,,,
,,,2363,4246,3983,3983,4822,3628,3338,,2363,8516,1685,1481,,,,,
,,,2158,4334,3005,4416,4614,4530,4726,,2158,8604,2598,670,,,,,
,,,2363,1083,3468,3183,3430,3446,3209,,2363,1083,390,1481,,,,,
,,,218,2911,3995,4113,3995,4129,3475,,218,2911,2386,669,,,,,
,,,3709,626,3814,4633,4376,4537,4008,,7979,626,2494,670,,,,,
,,,2648,948,4671,3731,3428,4159,3446,,2648,948,1692,3832,,,,,
,,,2363,2563,4429,4744,4708,4133,3543,,2363,2563,203,1481,,,,,
,,,749,2899,3272,3759,4048,4006,3340,,749,2899,2369,670,,,,,
,,,64,4733,4228,3586,4022,3710,3490,,64,9003,4250,673,,,,,
,,,774,287,4928,4908,4832,3446,3349,,774,287,4266,3824,,,,,
,,,2786,1527,3329,4789,3443,4159,3349,,2786,1527,4216,3825,,,,,
,,,23,3345,3345,3242,4957,4919,3375,,23,7615,3355,2199,,,,,
,,,4821,1389,3072,3657,4421,3742,3742,,9091,1389,1218,3824,,,,,
,,,2363,1536,3665,4928,4135,4075,4196,,2363,1536,4267,1482,,,,,
,,,2372,1685,3503,4583,3503,4857,3323,,2372,1685,1014,670,,,,,
,,,1835,226,3086,4264,3754,3853,3323,,1835,226,1164,670,,,,,
,,,2786,2438,4128,3599,3349,3428,3856,,2786,2438,2814,3829,,,,,
,,,1298,2448,3053,3955,3349,4308,4455,,1298,2448,3155,3826,,,,,
,,,3566,3775,3597,4991,4425,4091,3381,,7836,8045,1599,672,,,,,
,,,2363,268,3193,3236,4156,4059,3681,,2363,268,3085,1481,,,,,
,,,1277,381,3143,4067,3359,4091,3396,,1277,381,2494,672,,,,,
,,,774,3374,3374,4329,4329,4308,4455,,774,7644,2280,3832,,,,,
,,,2648,3435,3468,3442,3295,4536,3446,,2648,7705,391,3829,,,,,
,,,4695,895,4128,4128,4976,3677,3092,,8965,895,1741,233,,,,,
,,,2277,235,4246,3692,4750,4717,4287,,2277,235,1685,3824,,,,,
,,,962,2955,3921,4121,4040,4842,4887,,962,2955,1685,669,,,,,
,,,2363,3729,3089,4986,3729,4669,3490,,2363,7999,1015,1482,,,,,
,,,2729,2265,4009,3677,4258,3601,4441,,2729,2265,127,668,,,,,
,,,2489,1389,3675,3004,4796,3381,3497,,2489,1389,1217,669,,,,,
,,,488,657,3441,4142,4357,4357,4142,,488,657,183,183,,,,,
,,,2956,204,4436,4436,4977,4229,4921,,2956,204,2907,1953,,,,,
,,,2411,1429,4857,3166,4925,3092,3994,,2411,1429,191,233,,,,,
,,,3986,1111,4064,3715,4364,4541,4902,,8256,1111,2841,233,,,,,
,,,3742,2257,3796,4127,4717,4424,4966,,8012,2257,3119,3829,,,,,
,,,2866,239,3143,3359,4376,4580,4424,,2866,239,2494,3824,,,,,
,,,4530,3342,3386,3359,3342,4040,4766,,8800,7612,2494,671,,,,,
,,,306,3641,3260,4836,4441,3686,3823,,306,7911,2142,670,,,,,
,,,18,2652,3495,4883,3094,3492,3520,,18,2652,2637,669,,,,,
,,,3696,1363,4757,3391,4214,4353,3401,,7966,1363,524,670,,,,,
,,,2097,3139,3530,3530,3139,4536,4287,,2097,7409,2945,3831,,,,,
,,,1004,265,4103,4963,4202,4587,3761,,1004,265,2073,232,,,,,
,,,2363,2025,3004,3126,3397,3997,3796,,2363,2025,1795,1481,,,,,
,,,409,2888,3318,3318,4031,3230,3580,,409,2888,4270,670,,,,,
,,,3954,3277,3100,3107,3632,3784,4842,,8224,7547,2744,672,,,,,
,,,3372,4562,3471,4899,3776,3424,4425,,7642,8832,2744,672,,,,,
,,,284,32,3870,4788,4784,4658,4621,,284,32,2333,670,,,,,
,,,4033,626,3694,3359,4976,3509,4281,,8303,626,2494,232,,,,,
,,,2852,3263,3263,3263,4228,4580,3054,,2852,7533,2816,3830,,,,,
,,,2866,2973,4384,4384,3317,4888,4536,,2866,2973,2249,3836,,,,,
,,,3589,4509,4139,4509,4917,4760,4187,,7859,8779,2042,671,,,,,
,,,4632,1348,4170,3157,4957,4355,4010,,8902,1348,3353,233,,,,,
,,,2574,40,4145,4336,3083,3642,3124,,2574,40,3200,672,,,,,
,,,2363,2528,4214,3391,4536,3111,3023,,2363,2528,524,1481,,,,,
,,,1477,2579,3809,3098,3772,4847,3606,,1477,2579,2354,672,,,,,
,,,2069,4517,3519,3519,4977,3591,3388,,2069,8787,2907,671,,,,,
,,,4201,2386,3879,3789,3417,4766,4118,,8471,2386,1599,671,,,,,
,,,2716,3182,3214,3182,4109,4363,3045,,2716,7452,2044,671,,,,,
,,,739,303,4885,4174,3763,3308,4847,,739,303,186,673,,,,,
,,,731,452,3745,4318,4835,3970,4634,,731,452,1261,1952,,,,,
,,,2823,239,3342,4067,3359,4984,3017,,2823,239,2494,673,,,,,
,,,2866,547,4064,3992,4287,3001,3856,,2866,547,2840,3826,,,,,
,,,1072,243,3053,3195,3356,3644,4962,,1072,243,1095,3830,,,,,
,,,2363,1410,4517,3519,3618,4812,4422,,2363,1410,2907,1481,,,,,
,,,2363,4218,3145,3594,4160,3240,4353,,2363,8488,2257,1481,,,,,
,,,4424,1429,4971,3388,4382,4455,3828,,8694,1429,191,3830,,,,,
,,,1628,1550,3451,4451,3971,3601,3101,,1628,1550,63,671,,,,,
,,,318,788,3347,4822,3675,3772,4760,,318,788,1685,672,,,,,
,,,3970,452,4399,4318,4942,4666,3111,,8240,452,1260,1951,,,,,
,,,1219,2054,3075,3075,3075,4962,4776,,1219,2054,2796,3828,,,,,
,,,23,3528,3528,3545,4293,4314,3923,,23,7798,4,2200,,,,,
,,,2363,4556,4709,4709,4463,4185,3489,,2363,8826,2112,1482,,,,,
,,,2852,440,3457,3170,4776,3644,3828,,2852,440,2744,3832,,,,,
,,,2363,2179,3983,4750,3450,4517,4701,,2363,2179,1685,1482,,,,,
,,,2176,3775,4286,4382,4650,4234,4157,,2176,8045,1600,673,,,,,
,,,409,1113,4184,4460,4525,4931,3781,,409,1113,1600,670,,,,,
,,,666,4767,4767,4067,4776,4580,3828,,666,9037,2494,3827,,,,,
,,,2172,4880,4946,4599,3737,3808,3388,,2172,9150,2744,671,,,,,
,,,4310,2955,3347,3347,3509,4132,4797,,8580,2955,1685,233,,,,,
,,,2855,2911,3995,4841,3573,4635,3418,,2855,2911,2385,3826,,,,,
,,,2363,1913,3796,4409,4124,3086,3950,,2363,1913,3119,1482,,,,,
,,,3559,4504,4244,4493,4408,4766,3823,,7829,8774,1327,670,,,,,
,,,1219,1237,4043,3679,4717,4580,4776,,1219,1237,4250,3829,,,,,
,,,4536,875,3177,4673,3170,4635,4821,,8806,875,2744,3821,,,,,
,,,4159,2265,3711,3591,4027,4717,3297,,8429,2265,126,3822,,,,,
,,,2852,3407,3002,3002,4028,4888,4821,,2852,7677,3051,3828,,,,,
,,,3579,2218,4932,4094,4708,3825,4981,,7849,2218,1413,2200,,,,,
,,,4097,2379,3293,3114,3114,3446,4424,,8367,2379,3067,3827,,,,,
,,,4580,281,3326,3455,4772,3418,4536,,8850,281,2552,3825,,,,,
,,,604,4517,4436,3519,3484,4601,3920,,604,8787,2907,672,,,,,
,,,1646,2582,4669,4751,4422,3922,3792,,1646,2582,2744,669,,,,,
,,,536,2448,4283,3955,3784,4997,3218,,536,2448,3154,669,,,,,
,,,2363,4188,3547,4683,3474,4031,4727,,2363,8458,2599,1482,,,,,
,,,4201,794,4216,4113,3913,4842,3640,,8471,794,2858,671,,,,,
,,,4231,3241,3444,3261,3261,4281,4746,,8501,7511,859,233,,,,,
,,,4159,1551,4682,4416,4287,4536,4776,,8429,1551,2598,3830,,,,,
