Port Key,Address Key,Port Name,Port Type,Port Size,Phone,Fax,800 Number,UN/LOCODE,Email,Website
2688,5689,"""Calafat""","""Ferry""","""Small""",,,,,,"""www.apdf.ro"""
2689,5690,"""Calarasi""","""River Port""","""Small""","""0242 317 712""","""0242 316 891""",,,"""apdf_calarasi@yahoo.com""","""www.apdf.ro"""
2690,5691,"""Cernavoda""","""River Port""","""Small""",,,,,,"""www.apdf.ro"""
2691,5692,"""Chilia""",,,,,,,,
2692,5693,"""Constanta""",,,,,,"""ROCND""",,
2693,5694,"""Danube - Black Sea Canal""",,,,,,,,
2694,5695,"""Danube River""",,,,,,,,
2695,5696,"""Drencova""",,,,,,,,
2696,5697,"""Drobeta Turnu Severin""","""River Port""","""Small""","""0252 311 459""","""0252 317 019""",,,"""apdf@apdf.intelsev.ro""","""www.apdf.ro"""
2697,5698,"""Giurgiu""","""River Port""","""Small""","""0246 213 003""","""021 311 05 21""",,,"""cnapdf@xnet.ro""","""www.apdf.ro"""
2698,5699,"""Harsova""",,,,,,,,
2699,5700,"""Isaccea""",,,,,,,,
2700,5701,"""Macin""",,,,,,,,
2701,5702,"""Mahmudia""",,,,,,,,
2702,5703,"""Mangalia""",,,,,,"""ROMAG""",,
2703,5704,"""Medgidia""","""River Port""","""Small""","""40-241-702700""","""40 241 738295""",,,"""compania@acn.ro""","""www.acn.ro"""
2704,5705,"""Midia Navodari""",,,,,,,,
2705,5706,"""Moldova Noua""",,,,,,,,
2706,5707,"""Oltenitza""",,,,,,,,
2707,5708,"""Orsova""","""River Port""","""Small""","""40 252 117459""","""40 213 110521""",,,"""apdf@intelsev.ro""","""www.apdf.ro"""
2708,5709,"""Sulina""",,,,,,,,
2709,5710,"""Tulcea""","""River Port""","""Small""","""40 240 517283""","""40 240 517342""",,,"""tulcea@apdm.galati.ro""","""apdm.galati.ro"""
2710,5711,"""Turcoaia""",,,,,,,,
2711,5712,"""Turnu Magurele""",,,,,,,,
2712,5713,"""Zimnicea""",,,,,,,,
2713,5714,"""Alexandrovsk""",,,,,,,,
2714,5715,"""Amderma""","""Seaport""","""Small""",,,,,,
2715,5716,"""Anadyr""","""Seaport""","""Small""","""7 427 222 0460""","""7 427 222 6231""",,,"""morport@chukotnet.ru""","""morport.chukotnet.ru"""
2716,5717,"""Anapa""","""Harbor""","""Small""","""7 861 334 5973""","""7 861 334 5964""",,,,
2717,5718,"""Archangel""",,,,,,,,
2718,5719,"""Arkhangelsk""","""Seaport""","""Large""","""+7 8182 65 77 24""","""+7 8182 21 05 80""",,"""RUARH""","""port@ascp.ru""","""www.ascp.ru"""
2719,5720,"""Astrakhan""","""River Port""","""Medium""",,,,,"""rmp@astranet.ru""",
2720,5721,"""Azov""","""River Port""","""Small""","""86342 31020""",,,,"""marketing@azovseaport.ru""","""www.azovseaport.ru"""
2721,5722,"""Baltyisk""",,,,,,,,
2722,5723,"""Beringovsky""",,,,,,,,
2723,5724,"""De Kastri""",,,,,,,,
2724,5725,"""Dikson""","""Harbor""","""Small""",,,,,,
2725,5726,"""Dudinka""","""River Port""","""Small""","""7 391 115 6545""","""7 391 112 5874""",,,,
2726,5727,"""Egvekinot""",,,,,,,,
2727,5728,"""Ekonomiya""",,,,,,,,
2728,5729,"""Hatanga""","""River Port""","""Small""",,,,,,
2729,5730,"""Igarka""","""Seaport""","""Small""",,,,,,
2730,5731,"""Kaliningrad""","""Seaport""","""Large""","""7 0112 44 43 06""","""7 0112 44 45 22""",,"""RUKGD""","""scport@ray.ru""","""www.transmarine.ru/PORTINFO.HTM"""
2731,5732,"""Kandalaksha""","""Seaport""","""Small""","""7 815 339 2163""","""7 815 332 3138""",,,"""kmtp@sampo.ru""",
2732,5733,"""Kholmsk""","""Seaport""","""Small""","""7 424 346 6494""","""7 424 346 6494""",,"""RUKHO""","""khmtp@sakhalin.ru""",
2733,5734,"""Korsakov""","""Seaport""","""Small""","""7 424 352 3234""",,,"""RUKOR""",,
2734,5735,"""Krasnogorsk""",,,,,,,,
2735,5736,"""Kronshtadt""",,,,,,,,
2736,5737,"""Lazarev""",,,,,,,,
2737,5738,"""Lomonosov""","""Seaport""","""Small""","""7 812 275 1017""","""7 812 275 3748""",,,,
2738,5739,"""Magadan""",,,,,,"""RUGDX""",,
2739,5740,"""Mago""",,,,,,,,
2740,5741,"""Makhachkala""","""Seaport""","""Small""","""7 872 267 2892""","""7 872 267 2914""",,,"""mtpru@mail.ru""",
2741,5742,"""Mezen""","""Harbor""","""Small""","""7 495 233 3134""",,,,,
2742,5743,"""Murmansk""","""Seaport""","""Medium""","""7 815 248 0644""","""7 815 248 0499""",,"""RUMMK""","""mmtp@mmtp.ru""",
2743,5744,"""Nakhodka""","""Seaport""","""Medium""","""4236 67-98-00""","""4236 67-98-37""",,"""RUNJK""","""ncsp@ncsp.ru""","""www.ncsp.ru"""
2744,5745,"""Naryan-Mar""",,,,,,,,
2745,5746,"""Nevelsk""","""Harbor""","""Small""",,,,,,
2746,5747,"""Nikolaevsk on Amur""",,,,,,,,
2747,5748,"""Nogliki""",,,,,,,,
2748,5749,"""Novorossiysk""","""Seaport""","""Large""","""8617 600-297""","""8617 251-844""",,"""RUNVS""","""referent@nle.ru""","""www.nle.ru"""
2749,5750,"""Onega""","""Seaport""","""Small""",,,,,,
2750,5751,"""Petropavlovsk-Kamchatsky""",,,,,,,,
2751,5752,"""Pevek""","""Seaport""","""Small""","""7 427 222 2525""","""7 427 224 4116""",,,,
2752,5753,"""Poronaysk""",,,,,,,,
2753,5754,"""Posyet""","""Harbor""","""Small""","""7 423 312 1321""","""7 422 312 1322""",,,"""portposiet@vtc.ru""",
2754,5755,"""Primorsk""",,,,,,,,
2755,5756,"""Providenija""",,,,,,,,
2756,5757,"""Rostov-on-Don""",,,,,,,,
2757,5758,"""Saint Petersburg""",,,,,,,,
2758,5759,"""Sochi""","""Harbor""","""Small""","""7 8622 609-646""","""7 8622 609-609""",,,"""info@morport-sochi.ru""","""www.morport-sochi.ru"""
2759,5760,"""Taganrog""","""Seaport""","""Medium""","""7 8634 319-690""","""7 8634 319-566""",,"""RUTAG""","""kuryanov@seaport.ru""","""www.taganrog.seaport.ru"""
2760,5761,"""Temryuk""",,,,,,,,
2761,5762,"""Tiksi""","""Seaport""","""Medium""",,,,,,
2762,5763,"""Tuapse""","""Seaport""","""Medium""","""7 86167 76-4-00""","""7 86167 76-4-03""",,,"""map@tuapseport.ru""","""www.tuapseport.ru"""
2763,5764,"""Uglegorsk""","""Harbor""","""Small""",,,,,,
2764,5765,"""Ust Kamchatsk""",,,,,,,,
2765,5766,"""Ust-Luga""",,,,,,,,
2766,5767,"""Vanino""","""Seaport""","""Medium""","""7 421 377 7799""","""7 421 377 7575""",,,"""vanino.port@gin.ru""",
2767,5768,"""Vladivostok""","""Seaport""","""Large""","""4232 222-364""","""4232 222-264""",,"""RUVVO""","""mcport@vladcomport.ru""","""www.vmtp.ru"""
2768,5769,"""Vostochny""",,,,,,,,
2769,5770,"""Vyborg""","""Seaport""","""Small""","""7 812 782 0477""","""7 812 783 2485""",,"""RUVYG""","""mapvy@vbg.spb.ru""",
2770,5771,"""Vysotsk""",,,,,,,,
2771,5772,"""Yeysk""","""Harbor""","""Small""","""86132 2-67-14""","""86132 2-66-39""",,,"""port@keynet.ru""","""www.yeiskport.ru"""
2772,5773,"""Zarubino""","""Harbor""","""Small""","""7 423 314 1132""","""7 423 314 2679""",,,"""trinity@nht.ru""",
2773,5774,"""Georgetown""",,,,,,"""GYGEO""",,
2774,5775,"""Jamestown""","""Pier, Jetty or Wharf""","""Small""","""290 2825""","""290 2830""",,,,
2775,5776,"""Basseterre""",,,,,,,,
2776,5777,"""Charlestown""",,,,,,,,
2777,5778,"""Castries""","""Seaport""","""Small""",,,,"""LCCAS""","""matthews@slaspa.com""","""www.slaspa.com"""
2778,5779,"""Cul De Sac""",,,,,,,,
2779,5780,"""Port Castries""",,,,,,,,
2780,5781,"""Vieux Fort""",,,,,,"""LCVIF""",,
2781,5782,"""Miquelon""",,,,,,,,
2782,5783,"""St. Pierre""",,,,,,,,
2783,5784,"""Georgetown""",,,,,,"""GYGEO""",,
2784,5785,"""Kingstown""",,,,,,"""VCKTN""",,
2785,5786,"""Kingstown""","""Harbor""","""Small""","""784-456-1830""","""784-456-2732""",,"""VCKTN""","""port-svg@caribsurf.com""","""www.svgpa.com"""
2786,5787,"""Apia""","""Harbor""","""Small""","""685-64400""","""685-25870""",,"""WSAPW""","""spa@lesamoa.net""","""www.spasamoa.ws"""
2787,5788,"""Santo Antonio""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
2788,5789,"""Sao Tome""",,,,,,,,
2789,5790,"""Dammam""",,,,,,"""SADMN""",,
2790,5791,"""Dhuba""",,,,,,,,
2791,5792,"""Dhuba Bulk Plant Terminal""",,,,,,,,
2792,5793,"""Gizan""",,,,,,,,
2793,5794,"""Jeddah""","""Seaport""","""Medium""","""966-2-6471200""","""966-2-6477411""",,"""SAJED""",,"""www.ports.gov.sa"""
2794,5795,"""Jubail""","""Pier, Jetty or Wharf""","""Small""","""966-3-3578000""","""966-3-3578011""",,"""SAJUB""",,"""www.ports.gov.sa"""
2795,5796,"""King Abdullah Port""",,,,,,,,
2796,5797,"""Qadhimah""",,,,,,,,
2797,5798,"""Rabigh""",,,,,,,,
2798,5799,"""Ras al Ghar""",,,,,,,,
2799,5800,"""Ras al Mishab""",,,,,,,,
2800,5801,"""Ras Tanura""",,,,,,,,
2801,5802,"""Dakar""","""Seaport""","""Medium""","""221 849 4545""","""221 823 3606""",,"""SNDKR""",,"""www.portdakar.sn"""
2802,5803,"""Kaolack""","""River Port""","""Small""","""221 849 4545""","""221 823 3606""",,,,"""www.portdakar.sn"""
2803,5804,"""Lyndiane""","""Pier, Jetty or Wharf""","""Small""","""221 841 1004""","""221 841 1125""",,,,
2804,5805,"""M'Bao Oil Terminal""",,,,,,,,
2805,5806,"""Ziguinchor""","""River Port""","""Small""","""221 849 4545""","""221 823 3606""",,,,"""www.portdakar.sn"""
2806,5807,"""Bar""",,,,,,"""MEBAR""",,
2807,5808,"""Kotor""",,,,,,,,
2808,5809,"""Risan""",,,,,,,,
2809,5810,"""Zelenika""",,,,,,,,
2810,5811,"""Port Victoria""","""Seaport""","""Small""","""248 224701""","""248 224004""",,"""SCPOV""","""hm@seychellesports.sc""",
2811,5812,"""Freetown""","""Pier, Jetty or Wharf""","""Small""","""232 22 229308""","""232 22 226443""",,"""SLFNA""",,
2812,5813,"""Pepel""","""Pier, Jetty or Wharf""","""Very Small""","""232 22 24542""",,,,,
2813,5814,"""Sherbro Island""",,,,,,,,
2814,5815,"""Jurong""",,,,,,,,
2815,5816,"""Singapore""","""Deepwater Seaport""","""Very Large""","""6375 1639""","""6275 9247""",,"""SGSIN""","""qsm@mpa.gov.sg""","""www.mpa.gov.sg"""
2816,5817,"""Bratislava""","""River Port""","""Medium""","""421 2 58271 500""","""421 2 58271 514""",,"""SKBTS""","""spap@spap.sk""","""www.spap.sk"""
2817,5818,"""Izola""","""Harbor""","""Small""",,,,,,
2818,5819,"""Koper""","""Seaport""","""Medium""","""=+386 5 66 56 100""","""=+386 5 639 5020""",,"""SIKOP""","""PortKoper@luka-kp.si""","""www.luka-kp.si"""
2819,5820,"""Piran""","""Harbor""","""Small""",,,,,,
2820,5821,"""Aola Bay""","""Pier, Jetty or Wharf""","""Very Small""","""677 23682""",,,,,
2821,5822,"""Gizo""","""Harbor""","""Small""","""677 22588""",,,,,
2822,5823,"""Honiara""",,,,,,,,
2823,5824,"""Malloco Bay""",,,,,,,,
2824,5825,"""Noro""",,,,,,,,
2825,5826,"""Pakera Point""",,,,,,,,
2826,5827,"""Ringi Cove""",,,,,,,,
2827,5828,"""Shortland Harbour""","""Pier, Jetty or Wharf""","""Very Small""","""677 22646""","""677 23994""",,,"""ports@solomon.com.sb""",
2828,5829,"""Tulagi""",,,,,,,,
2829,5830,"""Viru Harbour""","""Harbor""","""Small""","""677 39922""","""677 21434""",,,,
2830,5831,"""Yandina""",,,,,,,,
2831,5832,"""Berbera""","""Pier, Jetty or Wharf""","""Small""","""252 30081""",,,"""SOBBO""",,
2832,5833,"""Dante""",,,,,,,,
2833,5834,"""Kismayu""","""Pier, Jetty or Wharf""","""Small""","""252 30081""",,,"""SOKMU""",,
2834,5835,"""Merca""","""Pier, Jetty or Wharf""","""Very Small""","""252 30081""",,,,,
2835,5836,"""Mogadishu""",,,,,,"""SOMGQ""",,
2836,5837,"""Cape Town""","""Seaport""","""Medium""","""21 449 3408""","""21 449 3107""",,"""ZACPT""",,"""www.transnetnationalportsauthority.net"""
2837,5838,"""Coega""",,,,,,"""ZAZBA""",,
2838,5839,"""Durban""","""Seaport""","""Large""","""31 361 8804""","""31 361 8879""",,"""ZADUR""",,"""www.transnetnationalportsauthority.net"""
2839,5840,"""East London""","""Harbor""","""Small""","""43 700 2300""","""43 700 2319""",,"""ZAELS""",,"""http://www.transnetnationalportsauthority.net"""
2840,5841,"""Port Elizabeth""","""Seaport""","""Medium""","""41 507 1885""","""41 507 2793""",,"""ZAPLZ""",,"""www.transnetnationalportsauthority.net"""
2841,5842,"""Port Nolloth""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,"""ports.co.za/port-nolloth.php"""
2842,5843,"""Richards Bay""","""Seaport""","""Medium""","""35 905 3604""","""35 905 3333""",,"""ZARCB""",,"""www.transnetnationalportsauthority.net"""
2843,5844,"""Grytviken""","""Pier, Jetty or Wharf""","""Very Small""","""870 382 359033""","""870 382 259034""",,,"""mo@south-georgia.demon.co.uk""",
2844,5845,"""Daepori""",,,,,,,,
2845,5846,"""Daesan""",,,,,,,,
2846,5847,"""Donghae""",,,,,,,,
2847,5848,"""Gwangyang""",,,,,,"""KRKAN""",,
2848,5849,"""Incheon""",,,,,,"""KRINC""",,
2849,5850,"""Koje""",,,,,,,,
2850,5851,"""Ko Jung""",,,,,,,,
2851,5852,"""Kunsan""","""Seaport""","""Large""","""82-63-441-2222""","""82-63-441-2351""",,,,"""gunsan.momaf.go.kr"""
2852,5853,"""Kwangyang""","""Seaport""","""Large""","""061-650-6000""","""061-654-2358""",,,"""ohkt@momaf.go.kr""","""www.portgy.com"""
2853,5854,"""Masan""","""Seaport""","""Large""","""055-249-0303""","""055-245-0685""",,"""KRMAS""",,"""masan.momaf.go.kr"""
2854,5855,"""Mogpo""","""Seaport""","""Large""","""82-61-280-1700""","""82-61-280-1616""",,,,"""mokpo.momaf.go.kr"""
2855,5856,"""Mukho""",,,,,,,,
2856,5857,"""Okkye""",,,,,,,,
2857,5858,"""Okpo""",,,,,,,,
2858,5859,"""Onsan""",,,,,,,,
2859,5860,"""Pohang""","""Seaport""","""Medium""","""054-242-1812""","""054-247-2122""",,"""KRKPO""",,
2860,5861,"""Pusan""","""Seaport""","""Large""","""82-51-999-3000""",,,,"""bpamaster@busanpa.com""","""www.portbusan.or.kr"""
2861,5862,"""Pyeong Taek""","""Seaport""","""Medium""","""82-31-683-0313""","""82-31-680-7219""",,,,"""www.momaf.go.kr"""
2862,5863,"""Pyungtaek""",,,,,,,,
2863,5864,"""Samcheon Po""",,,,,,,,
2864,5865,"""Samchok""","""Pier, Jetty or Wharf""","""Small""","""033-520-0400""","""033-522-1390""",,,,"""donghae.momaf.go.kr"""
2865,5866,"""Seoul""",,,,,,"""KRSEL""",,
2866,5867,"""Sokcho""","""Harbor""","""Small""","""033-520-0400""","""033-522-1390""",,,,"""donghae.momaf.go.kr"""
2867,5868,"""Tonghae""","""Seaport""","""Medium""","""033-533-3011""","""033-533-1415""",,,,
2868,5869,"""Ulsan""","""Seaport""","""Large""","""82-52-228-500""","""82-52-558-5549""",,"""KRUSN""",,"""ulsan.momaf.go.kr"""
2869,5870,"""Yeosu""",,,,,,"""KRYOS""",,
2870,5871,"""Yosu""","""Seaport""","""Medium""","""061-650-6000""","""061-654-2358""",,,"""http://yeosu.momaf.go.kr/""",
2871,5872,"""Abaran""",,,,,,,,
2872,5873,"""Adra""","""Harbor""","""Small""","""34 950 400668""","""34 950 400668""",,,,
2873,5874,"""Aguilas""","""Harbor""","""Small""","""34 968 411074""","""34 968 411074""",,,,
2874,5875,"""Alcanar""","""Harbor""","""Small""","""34 977 740059""",,,,,
2875,5876,"""Alcudia""","""Seaport""","""Small""","""971 545 076""","""971 549 167""",,,"""portsdebalears@portsdebalears.com""","""www.portsdebalears.com"""
2876,5877,"""Algeciras""","""Seaport""","""Medium""","""34 956 58 54 00""","""34 956 58 54 43""",,"""ESALG""","""apba@apba.es""","""www.apba.es"""
2877,5878,"""Alicante""","""Seaport""","""Medium""","""34 965 13 00 95""","""34 965 13 00 34""",,"""ESALC""","""a.portuaria@puertoalicante.com""","""www.puertoalicante.com"""
2878,5879,"""Arguineguin""",,,,,,,,
2879,5880,"""Barcelona""","""Seaport""","""Large""","""93 306 88 00""","""93 306 88 11""",,"""VEBLA""","""sac@apb.es""","""www.apb.es"""
2880,5881,"""Bermeo""","""Harbor""","""Small""","""34 94 688 3801""","""34 94 688 2723""",,"""ESBRM""","""puerto-bermeo@ej-gv.es""","""www.euskadi.net/portuak/bermei1.html"""
2881,5882,"""Bilbao""","""Seaport""","""Medium""","""94 487 12 00""","""94 487 12 08""",,"""ESBIO""","""comercial@bilbaoport.es""","""www.bilbaoport.es"""
2882,5883,"""Blanca""",,,,,,,,
2883,5884,"""Burela""","""Harbor""","""Small""","""34 982 580333""","""34 982 585101""",,,,
2884,5885,"""Burgos""",,,,,,,,
2885,5886,"""Burriana""","""Harbor""","""Small""","""34 964 282352""","""34 964 280024""",,,,
2886,5887,"""Cadiz""","""Seaport""","""Medium""","""956-240400""","""956-240476""",,"""ESCAD""","""cadiz@puertocadiz.com""","""www.puertocadiz.com"""
2887,5888,"""Carboneras""","""Seaport""","""Small""","""950236033""","""950232949""",,,"""almeria@apalmeria.com""","""www.apalmeriamotril.com"""
2888,5889,"""Cartagena""","""Seaport""","""Medium""","""34 968 325800""","""34 968 325815""",,"""ESCAR""","""cartagena@apc.es""","""www.apc.es"""
2889,5890,"""Castellon De La Plana""","""Harbor""","""Small""","""964 28 11 40""","""964 28 14 11""",,,"""apcastello@portcastello.com""","""www.portcastello.com"""
2890,5891,"""Castro-Urdiales""",,,,,,,,
2891,5892,"""Ceuta""","""Harbor""","""Small""","""34-956-527000""","""34-956-527001""",,"""ESCEU""","""apceuta@puertodeceuta.com""","""www.puertodeceuta.com"""
2892,5893,"""Cillero""",,,,,,,,
2893,5894,"""Corcubion""","""Harbor""","""Small""","""34 981 745419""","""34 981 745409""",,,,
2894,5895,"""Denia""","""Harbor""","""Small""","""34 96 520 4633""","""34 96 514 2797""",,,,
2895,5896,"""El Ferrol""",,,,,,,,
2896,5897,"""Ferrol""","""Seaport""","""Medium""","""981 338 000""","""981 338 001""",,,"""ferrol@ferrol.portel.es""","""www.porto-ferrolsanciprian.com"""
2897,5898,"""Gandia""","""Seaport""","""Small""","""34 96 393 9500""","""34 96 393 9599""",,,"""apv@valenciaport.com""","""www.valenciaport.com"""
2898,5899,"""Garrucha""","""Harbor""","""Very Small""","""34 950 460004""","""34 950 460004""",,,,
2899,5900,"""Gijon""","""Seaport""","""Medium""","""34 985 179600""","""34 985 359917""",,"""ESGIJ""","""informacion@puertogijon.es""","""www.puertogijon.es"""
2900,5901,"""Ibiza""","""Seaport""","""Small""","""971 310 611""","""971 310 400""",,"""ESIBZ""","""portsdebalears@portsdebalears.com""","""www.portsdebalears.com"""
2901,5902,"""Javea""",,,,,,,,
2902,5903,"""La Estaca""",,,,,,,,
2903,5904,"""Las Palmas""",,,,,,,,
2904,5905,"""Luarca""",,,,,,,,
2905,5906,"""Madrid""",,,,,,"""ESMAD""",,
2906,5907,"""Malaga""","""Seaport""","""Medium""","""34 952 125 012""","""34 952 125 014""",,"""ESAGP""","""sac@puertomalaga.com""","""www.puertomalaga.com"""
2907,5908,"""Marin""","""Seaport""","""Medium""","""34 986 85 52 00""","""34 986 84 01 93""",,,"""sac@marin.portel.es""","""www.apmarin.com"""
2908,5909,"""Marin""",,,,,,,,
2909,5910,"""Mazarron""","""Harbor""","""Small""","""34 968 594079""",,,,,
2910,5911,"""Melilla""","""Seaport""","""Medium""","""34 95 267 3600""","""34 95 267 4838""",,"""ESMLN""",,"""www.puertodemelilla.es"""
2911,5912,"""Menorca""",,,,,,,,
2912,5913,"""Motril""","""Harbor""","""Small""","""950236033""","""950232949""",,"""ESMOT""","""almeria@apalmeria.com""","""www.apalmeriamotril.com"""
2913,5914,"""Muros""","""Harbor""","""Small""","""34 981 826005""","""34 981 826005""",,,,
2914,5915,"""Palamos""",,,,,,"""ESPAL""",,
2915,5916,"""Palma""",,,,,,,,
2916,5917,"""Pasajes""","""Seaport""","""Small""","""943 35 18 44""","""943 35 25 80""",,"""ESPAS""","""app@puertopasajes.net""","""www.puertopasajes.net"""
2917,5918,"""Puerto de la Savina""",,,,,,,,
2918,5919,"""Puerto del Rosario""",,,,,,,,
2919,5920,"""Ribadeo""","""Seaport""","""Small""","""34 982 128783""","""34 982 110005""",,,,
2920,5921,"""Rosas""","""Harbor""","""Small""","""34 93 256323""","""34 93 150755""",,,,
2921,5922,"""Sagunto""","""Seaport""","""Small""","""34 96 393 9500""","""34 96 393 9599""",,,"""apv@valenciaport.com""","""www.valenciaport.com"""
2922,5923,"""San Antonio""",,,,,,"""USSAT""",,
2923,5924,"""San Carlos de la Rapita""",,,,,,,,
2924,5925,"""San Ciprian""","""Seaport""","""Small""","""34 982 555538""","""34 982 555539""",,,,
2925,5926,"""San Esteban de Pravia""","""Harbor""","""Small""",,,,,,
2926,5927,"""San Feliu de Guixols""","""Harbor""","""Small""","""34 972 201549""","""34 972 206856""",,,,
2927,5928,"""San Sebastian""","""Harbor""","""Small""",,,,,,
2928,5929,"""San Sebastian De La Gomera""",,,,,,,,
2929,5930,"""Santa Cruz de la Palma""",,,,,,,,
2930,5931,"""Santa Cruz de Tenerife""",,,,,,"""ESSCT""",,
2931,5932,"""Santander""","""Seaport""","""Medium""","""34 942 20 36 00""","""34 942 20 36 33""",,"""ESSDR""","""comercial@puertosantander.es""","""www.puertosantander.es"""
2932,5933,"""Sevilla""","""River Port""","""Medium""","""954 247 300""","""954 247 334""",,"""ESSVQ""","""sevilla@sevilla.portel.es""","""www.apsevilla.com"""
2933,5934,"""Seville""",,,,,,,,
2934,5935,"""Tarragona""","""Seaport""","""Medium""","""34 977 259 400""","""34 977 225 499""",,"""ESTAR""","""porttgna@porttarragona.es""","""www.porttarragona.es"""
2935,5936,"""Torrevieja""","""Harbor""","""Small""","""34 96 571 0234""","""34 96 571 0234""",,,,
2936,5937,"""Valencia""","""Seaport""","""Medium""","""34 96 393 9500""","""34 96 393 9599""",,"""ESVLC""","""apv@valenciaport.com""","""www.valenciaport.com"""
2937,5938,"""Vigo""","""Seaport""","""Medium""","""34 986 268 021""","""34 986 268 020""",,"""ESVGO""","""apvigo@apvigo.es""","""www.apvigo.com"""
2938,5939,"""Vilanova i la Geltru""","""Harbor""","""Small""",,,,,,
2939,5940,"""Villagarcia de Arosa""","""Harbor""","""Small""","""34 986 565 129""","""34 986 507 923""",,,"""sac@portovilagarcia.com""","""www.portovilagarcia.com"""
2940,5941,"""Villaricos""","""Harbor""","""Small""","""34 95 123 8133""",,,,,
2941,5942,"""Colombo""","""Seaport""","""Medium""","""94-11 2421201""","""94-11 2440651""",,"""LKCMB""","""info@slpa.lk""","""www.slpa.lk"""
2942,5943,"""Galle""","""Harbor""","""Small""","""2234936""",,,,,"""www.slpa.lk"""
2943,5944,"""Jaffna""",,,,,,,,
2944,5945,"""Kankesanturai""",,,,,,,,
2945,5946,"""Matara""",,,,,,,,
2946,5947,"""Negombo""",,,,,,,,
2947,5948,"""Port Sudan""","""Seaport""","""Medium""","""249-311-822061""","""249-183-779349""",,"""SDPZU""",,"""www.sudanports.gov.sd"""
2948,5949,"""Moengo""",,,,,,,,
2949,5950,"""Nieuw Nickerie""","""River Port""","""Small""","""597 47 93 75""","""597 47 36 91""",,,,
2950,5951,"""Paramaribo""","""River Port""","""Medium""","""597 40 2375""","""597 40 3691""",,"""SRPBM""","""smeport@sr.net""",
2951,5952,"""Paranam""",,,,,,,,
2952,5953,"""Wageningen""",,,,,,,,
2953,5954,"""Ahus""","""Seaport""","""Medium""","""46 44-28 86 00""","""46 44-24 11 28""",,"""SEAHU""","""info@ahushamn.se""","""www.ahushamn.se"""
2954,5955,"""Ala""",,,,,,,,
2955,5956,"""Arboga""",,,,,,,,
2956,5957,"""Bergkvara""",,,,,,,,
2957,5958,"""Borgholm""","""Harbor""","""Small""",,,,,,
2958,5959,"""Brofjorden""",,,,,,,,
2959,5960,"""Bulkhamnen""",,,,,,,,
2960,5961,"""Degerhamn""","""Harbor""","""Small""","""46 485 561900""","""46 485 561990""",,,,"""www.cementa.se"""
2961,5962,"""Donso""","""Harbor""","""Small""","""46 31 971937""",,,,,
