index,IMO number,Vessel Name,Ship type,Flag,Gross Tonnage,Summer Deadweight (t),Length Overall (m),Beam (m),Draught (m),Year of Built,TEU,Crude,Grain,Bale,AIS Type,Destination,ETA,IMO / MMSI,Callsign,Length / Beam,Current draught,Course / Speed,Coordinates,MMSI,Course,Speed,latitude,longitude,Length,Beam,Link,Max Speed (knots),Average Speed (knots),Average Speed (km/h),Builder
727,9733959,DHT TIGER,Crude Oil Tanker,Hong Kong,154180,299629,333,60,None,2017,,,,,Tanker,ANGRA DOS REIS,"May 2, 00:01",9733959 / 477439200,VRQE6,333 / 60 m,11.2 m,252.0Â° / 12.6 kn,29.31285 S/40.1404 E,477439200,252.0Â°,12.6 kn,-29.31285,40.1404,333,60 m,https://www.vesselfinder.com/vessels/DHT-TIGER-IMO-9733959-MMSI-477439200,15.8,13.9,25.7428,BHP Limited
728,9722895,DHT LION,Crude Oil Tanker,Hong Kong,154180,299629,333,60,None,2016,,,,,Tanker,,,9722895 / 477307700,VRPL4,333 / 60 m,16.5 m,93.1Â° / 0.6 kn,33.14807 N/117.90554 W,477307700,93.1Â°,0.6 kn,33.14807,-117.90554,333,60 m,https://www.vesselfinder.com/vessels/DHT-LION-IMO-9722895-MMSI-477307700,7.3,6.3,11.6676,Karachi Shipyard & Engineering Works
729,9722900,DHT PANTHER,Crude Oil Tanker,Hong Kong,154180,299629,333,60,None,2016,,,,,Tanker,FOR ORDERS,"Mar 29, 17:00",9722900 / 477584700,VRPX9,333 / 60 m,21.1 m,296.1Â° / 14.3 kn,34.95542 S/18.27118 E,477584700,296.1Â°,14.3 kn,-34.95542,18.27118,333,60 m,https://www.vesselfinder.com/vessels/DHT-PANTHER-IMO-9722900-MMSI-477584700,13.3,12.9,23.8908,Kraljevica Shipyard
730,9728693,ALBORAN,Crude Oil Tanker,Liberia,154163,298991,333,60,None,2016,,,,,Tanker,RAS TANURA,"May 3, 10:00",9728693 / 636017084,D5JF5,333 / 60 m,11.3 m,349.7Â° / 10.6 kn,26.78488 N/52.62664 E,636017084,349.7Â°,10.6 kn,26.78488,52.62664,333,60 m,https://www.vesselfinder.com/vessels/ALBORAN-IMO-9728693-MMSI-636017084,16.2,12.4,22.9648,General Dynamics
731,9739501,ANDAMAN,Crude Oil Tanker,Liberia,154163,299392,333,60,None,2016,,,,,Tanker,QINGDAO,"May 25, 01:00",9739501 / 636017088,D5JF9,333 / 60 m,20.7 m,82.0Â° / 12.8 kn,33.21574 S/36.48628 E,636017088,82.0Â°,12.8 kn,-33.21574,36.48628,333,60 m,https://www.vesselfinder.com/vessels/ANDAMAN-IMO-9739501-MMSI-636017088,13.2,12.5,23.15,Portsmouth Naval Shipyard
732,9732577,AQUITAINE,Crude Oil Tanker,Belgium,154139,298767,333,60,None,2017,,,,,Tanker,ANGOLA,"May 3, 17:00",9732577 / 205709000,ONIW,333 / 60 m,11.0 m,54.0Â° / 1.3 kn,3.12123 N/6.73192 E,205709000,54.0Â°,1.3 kn,3.12123,6.73192,333,60 m,https://www.vesselfinder.com/vessels/AQUITAINE-IMO-9732577-MMSI-205709000,14.9,13.6,25.1872,Sir W. G. Armstrong Whitworth & Company
733,9829370,PACIFIC M,Crude Oil Tanker,Singapore,154137,299546,330,60,None,2019,,,,,Tanker,IN SIK,"Jun 1, 06:00",9829370 / 563056900,9V8700,330 / 60 m,20.3 m,108.0Â° / 13.5 kn,10.20485 N/56.24246 W,563056900,108.0Â°,13.5 kn,10.20485,-56.24246,330,60 m,https://www.vesselfinder.com/vessels/PACIFIC-M-IMO-9829370-MMSI-563056900,13.7,12.8,23.7056,Kraljevica Shipyard
734,9732541,ARAL,Crude Oil Tanker,Belgium,154133,299011,333,60,None,2016,,,,,Tanker,ANGRA DOS REIS,"May 29, 13:00",9732541 / 205764000,ONJW,333 / 60 m,20.5 m,75.0Â° / 12.5 kn,12.99322 N/48.77649 E,205764000,75.0Â°,12.5 kn,12.99322,48.77649,333,60 m,https://www.vesselfinder.com/vessels/ARAL-IMO-9732541-MMSI-205764000,13.6,12.5,23.15,Royal Huisman
735,9829382,NEPTUNE M,Crude Oil Tanker,Singapore,154100,300000,330,60,None,2019,,,,,Tanker,NL RTM,"Apr 13, 02:00",9829382 / 563067300,9V2558,330 / 60 m,13.2 m,241.7Â° / 0.0 kn,51.97264 N/3.98855 E,563067300,241.7Â°,0.0 kn,51.97264,3.98855,330,60 m,,6.1,5.7,10.5564,Consolidated Steel Orange Shipyard
736,9829382,NEPTUNE M,Crude Oil Tanker,Singapore,154100,300000,330,60,None,2019,,,,,Tanker,NL RTM,"Apr 13, 02:00",9829382 / 563067300,9V2558,330 / 60 m,13.2 m,241.7Â° / 0.0 kn,51.97259 N/3.9886 E,563067300,241.7Â°,0.0 kn,51.97259,3.9886,330,60 m,https://www.vesselfinder.com/vessels/BING-N-IMO-9002776-MMSI-0,6.1,5.7,10.5564,Vancouver Shipyards
737,9745378,MSC SEAVIEW,Passenger (Cruise) Ship,Malta,154000,11385,323,41,,2017,,,,,Passenger ship,BRSSZ ANCHORAGE 4,"Apr 29, 01:30",9745378 / 248717000,9HA4777,323 / 44 m,8.4 m,127.0Â° / 0.2 kn,24.23742 S/46.27792 W,248717000,127.0Â°,0.2 kn,-24.23742,-46.27792,323,44 m,https://www.vesselfinder.com/vessels/MSC-SEAVIEW-IMO-9745378-MMSI-248717000,18,17.3,32.0396,Skinner & Eddy Corporation
738,9805477,ONE MINATO,Container Ship,Japan,154000,144735,366,51,None,2018,None,,,,Cargo ship (HAZ-C),EG SUZ,"May 8, 10:00",9805477 / 431929000,7KDF,365 / 51 m,13.3 m,260.9Â° / 11.8 kn,1.19081 N/103.60259 E,431929000,260.9Â°,11.8 kn,1.19081,103.60259,365,51 m,https://www.vesselfinder.com/vessels/ONE-MINATO-IMO-9805477-MMSI-431929000,19.8,18.7,34.6324,The Bangkok Dock Company
739,9257149,ELIZABETH I.A.,Crude Oil Tanker,Greece,153911,306229,332,58,None,2004,,None,,,Tanker,LOOP,"May 30, 15:00",9257149 / 240165000,SZHJ,332 / 58 m,11.3 m,252.0Â° / 15.6 kn,12.06204 N/45.3172 E,240165000,252.0Â°,15.6 kn,12.06204,45.3172,332,58 m,https://www.vesselfinder.com/vessels/ELIZABETH-I.A.-IMO-9257149-MMSI-240165000,12.8,10.1,18.7052,Wm. Crichton & Co.
740,9227479,MARAN CYGNUS,Crude Oil Tanker,Greece,153911,306317,332,58,None,2001,,None,,,Tanker,NIPAH,"Apr 30, 07:00",9227479 / 239831000,SYLK,332 / 58 m,20.2 m,111.0Â° / 0.0 kn,1.1138 N/103.56912 E,239831000,111.0Â°,0.0 kn,1.1138,103.56912,332,58 m,https://www.vesselfinder.com/vessels/MARAN-CYGNUS-IMO-9227479-MMSI-239831000,7.1,6.4,11.8528,Kleven Verft
741,9848948,MAERSK HUACHO,Container Ship,Singapore,153744,178115,353,54,None,2018,,,,,Cargo ship (HAZ-A),OMSLV>SGSIN,"May 5, 06:00",9848948 / 563078200,9V7010,353 / 54 m,15.8 m,87.0Â° / 15.0 kn,5.87065 N/88.15702 E,563078200,87.0Â°,15.0 kn,5.87065,88.15702,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HUACHO-IMO-9848948-MMSI-563078200,18,17.1,31.6692,Sevmash
742,9848950,MAERSK HOUSTON,Container Ship,Singapore,153744,178115,353,54,None,2019,,,,,Cargo ship (HAZ-A),IL HFA > SI KOP,"May 4, 03:00",9848950 / 563078300,9V3092,353 / 54 m,14.5 m,299.0Â° / 19.3 kn,36.429 N/21.93832 E,563078300,299.0Â°,19.3 kn,36.429,21.93832,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HOUSTON-IMO-9848950-MMSI-563078300,20.3,19.3,35.7436,Garden Reach Shipbuilders and Engineers
743,9784300,MAERSK HANGZHOU,Container Ship,Singapore,153744,162051,353,54,None,2018,None,,,,Cargo ship (HAZ-A),SGSIN-EGSUC,"May 3, 21:00",9784300 / 563042200,9V5602,353 / 54 m,16.8 m,329.8Â° / 18.9 kn,22.61613 N/37.4908 E,563042200,329.8Â°,18.9 kn,22.61613,37.4908,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HANGZHOU-IMO-9784300-MMSI-563042200,21,18.9,35.0028,Jakobson Shipyard
744,9784324,MAERSK HERRERA,Container Ship,Singapore,153744,161905,353,54,None,2018,None,,,,Cargo ship (HAZ-A),SGSIN>CNTXG,"May 5, 18:00",9784324 / 563059200,9V7989,353 / 54 m,11.7 m,38.0Â° / 18.3 kn,22.46513 N/117.09332 E,563059200,38.0Â°,18.3 kn,22.46513,117.09332,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HERRERA-IMO-9784324-MMSI-563059200,17,16.2,30.0024,Heesen Yachts
745,9784312,MAERSK HAMBURG,Container Ship,Singapore,153744,161905,353,54,None,2018,None,,,,Cargo ship (HAZ-A),CNIWN>>>SGSIN,"May 4, 07:00",9784312 / 563053300,9V7987,353 / 54 m,14.6 m,203.0Â° / 19.2 kn,11.84513 N/110.11782 E,563053300,203.0Â°,19.2 kn,11.84513,110.11782,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HAMBURG-IMO-9784312-MMSI-563053300,8.2,6.4,11.8528,Bay Shipbuilding Company
746,9784269,MAERSK HORSBURGH,Container Ship,Singapore,153744,162051,353,54,None,2017,None,,,,Cargo ship,SG SIN - EGSUC,"May 10, 21:00",9784269 / 563026700,9V5394,353 / 54 m,16.6 m,278.0Â° / 17.0 kn,6.03035 N/78.49162 E,563026700,278.0Â°,17.0 kn,6.03035,78.49162,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HORSBURGH-IMO-9784269-MMSI-563026700,18.1,17.6,32.5952,Mort's Dock
747,9784271,MAERSK HALIFAX,Container Ship,Singapore,153744,178257,353,54,None,2017,None,,,,Cargo ship,CNTXG-CNDLC,"May 1, 08:00",9784271 / 563030500,9V5395,353 / 54 m,10.8 m,234.0Â° / 0.0 kn,39.01105 N/121.87035 E,563030500,234.0Â°,0.0 kn,39.01105,121.87035,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HALIFAX-IMO-9784271-MMSI-563030500,16,10.4,19.2608,Hellenic Shipyards Co.
748,9784283,MAERSK HIDALGO,Container Ship,Singapore,153744,162051,353,54,None,2017,None,,,,Cargo ship (HAZ-D),SA KAC >> OM SLL,"May 3, 03:30",9784283 / 563034900,9V5600,353 / 54 m,16.8 m,67.0Â° / 14.4 kn,14.41398 N/50.96922 E,563034900,67.0Â°,14.4 kn,14.41398,50.96922,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HIDALGO-IMO-9784283-MMSI-563034900,18,17.2,31.8544,SIMA
749,9784257,MAERSK HONG KONG,Container Ship,Singapore,153744,162051,353,54,None,2017,None,,,,Cargo ship (HAZ-D),EGPSD>>SAKAC,"May 5, 22:00",9784257 / 563017800,9V5392,353 / 54 m,15.1 m,26.1Â° / 0.1 kn,31.21035 N/32.35507 E,563017800,26.1Â°,0.1 kn,31.21035,32.35507,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HONG-KONG-IMO-9784257-MMSI-563017800,13,11.4,21.1128,Constructions Mécaniques de Normandie
750,9516478,COSCO DENMARK,Container Ship,Hong Kong,153666,156694,366,51,None,2014,None,,,,Cargo ship (HAZ-A),SUEZ CANAL,"May 2, 19:00",9516478 / 477698600,VRNP8,366 / 52 m,13.8 m,335.0Â° / 15.7 kn,29.06379 N/32.82576 E,477698600,335.0Â°,15.7 kn,29.06379,32.82576,366,52 m,https://www.vesselfinder.com/vessels/COSCO-DENMARK-IMO-9516478-MMSI-477698600,18,16.9,31.2988,Société Nouvelle des Forges et Chantiers de la Méditerranée
751,9516416,COSCO FRANCE,Container Ship,Hong Kong,153666,156596,366,51,None,2013,None,,,,Cargo ship (HAZ-A),MY PKG,"May 9, 15:00",9516416 / 477030700,VRMC2,366 / 52 m,12.7 m,108.0Â° / 18.5 kn,13.25638 N/57.1032 E,477030700,108.0Â°,18.5 kn,13.25638,57.1032,366,52 m,https://www.vesselfinder.com/vessels/COSCO-FRANCE-IMO-9516416-MMSI-477030700,18.6,17.2,31.8544,Nordseewerke
752,9516430,COSCO NETHERLANDS,Container Ship,Hong Kong,153666,156549,366,51,None,2013,None,,,,Cargo ship,XIU SHAN ANCHORAGE,"Apr 10, 00:00",9516430 / 477219900,VRMR5,366 / 51 m,8.5 m,214.0Â° / 0.0 kn,30.19936 N/122.09503 E,477219900,214.0Â°,0.0 kn,30.19936,122.09503,366,51 m,https://www.vesselfinder.com/vessels/COSCO-NETHERLANDS-IMO-9516430-MMSI-477219900,7.9,6.6,12.2232,Neptun Werft
753,9516466,COSCO PORTUGAL,Container Ship,Hong Kong,153666,156605,366,51,None,2014,None,,,,Cargo ship (HAZ-A),LONG BEACH,"May 13, 22:00",9516466 / 477271400,VRNI6,366 / 52 m,13.3 m,64.0Â° / 23.7 kn,32.03145 N/133.3706 E,477271400,64.0Â°,23.7 kn,32.03145,133.3706,366,52 m,https://www.vesselfinder.com/vessels/COSCO-PORTUGAL-IMO-9516466-MMSI-477271400,23.5,21.7,40.1884,Bollinger Shipyards
754,9516428,COSCO ENGLAND,Container Ship,Hong Kong,153666,156618,366,51,None,2013,None,,,,Cargo ship,OPEN SEA,"Apr 30, 00:00",9516428 / 477652300,VRML8,366 / 52 m,8.6 m,234.0Â° / 0.1 kn,35.88894 N/120.92619 E,477652300,234.0Â°,0.1 kn,35.88894,120.92619,366,52 m,https://www.vesselfinder.com/vessels/COSCO-ENGLAND-IMO-9516428-MMSI-477652300,17.6,16.3,30.1876,Helsinki Shipyard (company)
755,9516442,COSCO SPAIN,Container Ship,Hong Kong,153666,156572,366,51,None,2014,None,,,,Cargo ship,NAN SHA,"May 2, 22:00",9516442 / 477776200,VRMX2,366 / 52 m,7.7 m,257.7Â° / 11.8 kn,22.01927 N/114.95787 E,477776200,257.7Â°,11.8 kn,22.01927,114.95787,366,52 m,https://www.vesselfinder.com/vessels/COSCO-SPAIN-IMO-9516442-MMSI-477776200,12.4,10.7,19.8164,Crichton (Turku shipyard)
756,9516454,COSCO ITALY,Container Ship,Hong Kong,153666,156610,366,51,None,2014,None,,,,Cargo ship (HAZ-A),SEATTLE,"May 3, 17:00",9516454 / 477845600,VRNE4,366 / 52 m,9.9 m,358.0Â° / 18.5 kn,42.08453 N/125.19657 W,477845600,358.0Â°,18.5 kn,42.08453,-125.19657,366,52 m,https://www.vesselfinder.com/vessels/COSCO-ITALY-IMO-9516454-MMSI-477845600,13.2,10.6,19.6312,Jakobson Shipyard
757,9516404,COSCO BELGIUM,Container Ship,Hong Kong,153666,156605,366,51,None,2013,None,,,,Cargo ship (HAZ-A),IN NVA,"May 1, 23:00",9516404 / 477427500,VRLT8,366 / 51 m,14.3 m,104.0Â° / 0.0 kn,18.94015 N/72.93698 E,477427500,104.0Â°,0.0 kn,18.94015,72.93698,366,51 m,https://www.vesselfinder.com/vessels/COSCO-BELGIUM-IMO-9516404-MMSI-477427500,14.1,12.8,23.7056,Almaz
758,9510486,WUGANG CAIFU,Bulk Carrier,Liberia,153604,299382,327,55,None,2012,,,None,,Cargo ship,BR PMA,"May 26, 23:40",9510486 / 636015585,D5BQ7,327 / 55 m,14.0 m,235.0Â° / 11.4 kn,5.5688 N/93.93228 E,636015585,235.0Â°,11.4 kn,5.5688,93.93228,327,55 m,https://www.vesselfinder.com/vessels/WUGANG-CAIFU-IMO-9510486-MMSI-636015585,12,11.3,20.9276,Kawasaki Shipbuilding Corporation
759,9745366,MSC SEASIDE,Passenger (Cruise) Ship,Malta,153516,11385,323,41,None,2017,,,,,Passenger ship,OCEAN CAY,"Apr 26, 14:00",9745366 / 248392000,9HA4638,323 / 44 m,8.3 m,264.0Â° / 0.1 kn,25.40117 N/79.23398 W,248392000,264.0Â°,0.1 kn,25.40117,-79.23398,323,44 m,,9.3,7.3,13.5196,"Hall, Russell & Company"
760,9745366,MSC SEASIDE,Passenger (Cruise) Ship,Malta,153516,11385,323,41,None,2017,,,,,Passenger ship,OCEAN CAY,"Apr 26, 14:00",9745366 / 248392000,9HA4638,323 / 44 m,8.3 m,166.0Â° / 1.1 kn,25.40073 N/79.23372 W,248392000,166.0Â°,1.1 kn,25.40073,-79.23372,323,44 m,https://www.vesselfinder.com/vessels/RANA-IMO-9042063-MMSI-0,9.3,7.3,13.5196,Neafie & Levy
761,9784295,MAERSK HANOI,Container Ship,Singapore,153153,162051,353,54,None,2018,None,,,,Cargo ship (HAZ-A),HR RJK > IT TRS,"May 3, 09:00",9784295 / 563039700,9V5601,353 / 54 m,13.8 m,106.0Â° / 0.0 kn,45.31902 N/14.45693 E,563039700,106.0Â°,0.0 kn,45.31902,14.45693,353,54 m,https://www.vesselfinder.com/vessels/MAERSK-HANOI-IMO-9784295-MMSI-563039700,9.2,8.1,15.0012,Charles Connell and Company
762,9708837,AL MURABBA,Container Ship,Marshall Islands,153148,134300,369,51,None,2015,None,,,,Unknown,HRDD>HK HKG,"Apr 28, 08:00",9708837 / 538005838,V7HK9,368 / 51 m,10.0 m,284.0Â° / 0.0 kn,21.7228 N/114.31308 E,538005838,284.0Â°,0.0 kn,21.7228,114.31308,368,51 m,https://www.vesselfinder.com/vessels/AL-MURABBA-IMO-9708837-MMSI-538005838,16.9,15,27.78,Sorel
763,9732321,AL JASRAH,Container Ship,Marshall Islands,153148,149360,368,51,None,2016,None,,,,Cargo ship (HAZ-D),CNYTN>>CNNGB,"May 4, 05:00",9732321 / 538005845,V7HM2,368 / 51 m,12.7 m,80.7Â° / 18.7 kn,22.37291 N/115.61195 E,538005845,80.7Â°,18.7 kn,22.37291,115.61195,368,51 m,https://www.vesselfinder.com/vessels/AL-JASRAH-IMO-9732321-MMSI-538005845,17.4,13,24.076,Long Beach Naval Shipyard
764,9708796,SALAHUDDIN,Container Ship,Marshall Islands,153148,134300,369,51,None,2015,None,,,,Cargo ship (HAZ-A),HKHKG,"May 16, 04:00",9708796 / 538005840,V7HL5,368 / 51 m,8.1 m,256.6Â° / 0.0 kn,21.73231 N/114.33515 E,538005840,256.6Â°,0.0 kn,21.73231,114.33515,368,51 m,https://www.vesselfinder.com/vessels/SALAHUDDI-N-IMO-9708796-MMSI-538005840,12.7,11.6,21.4832,William Doxford & Sons
765,9708784,SAJIR,Container Ship,Germany,153148,134300,369,51,None,2014,None,,,,Cargo ship (HAZ-A),GB SOU > EGPSD,"May 6, 19:00",9708784 / 211108000,DIGO2,368 / 51 m,14.9 m,84.0Â° / 14.3 kn,37.20387 N/4.86506 E,211108000,84.0Â°,14.3 kn,37.20387,4.86506,368,51 m,https://www.vesselfinder.com/vessels/SAJIR-IMO-9708784-MMSI-211108000,18.3,16,29.632,Sumitomo Heavy Industries
766,9732307,AL DHAIL,Container Ship,Marshall Islands,153148,149360,368,51,None,2016,None,,,,Cargo ship (HAZ-D),SGSIN>>EGSUZ,"May 12, 19:00",9732307 / 538005843,V7HL8,368 / 51 m,15.1 m,269.0Â° / 18.0 kn,5.95526 N/92.28333 E,538005843,269.0Â°,18.0 kn,5.95526,92.28333,368,51 m,https://www.vesselfinder.com/vessels/AL-DHAIL-IMO-9732307-MMSI-538005843,18.4,17.6,32.5952,Deutsche Werke
767,9708849,AL NASRIYAH,Container Ship,Marshall Islands,153148,149360,369,51,None,2015,None,,,,Unknown (HAZ-A),TW KHH>CN YTN,"May 1, 19:00",9708849 / 538005842,V7HL7,368 / 51 m,13.6 m,153.0Â° / 0.0 kn,22.57536 N/114.281 E,538005842,153.0Â°,0.0 kn,22.57536,114.281,368,51 m,https://www.vesselfinder.com/vessels/AL-NASRIYAH-IMO-9708849-MMSI-538005842,13.2,9.2,17.0384,Basileiades
768,9708801,LINAH,Container Ship,Marshall Islands,153148,134300,369,51,None,2015,None,,,,Cargo ship (HAZ-A),DEHAM,"May 2, 15:30",9708801 / 538005841,V7HL6,368 / 51 m,12.8 m,126.3Â° / 7.5 kn,54.04561 N/7.93166 E,538005841,126.3Â°,7.5 kn,54.04561,7.93166,368,51 m,https://www.vesselfinder.com/vessels/LINAH-IMO-9708801-MMSI-538005841,11.9,10.3,19.0756,Kressbronn am Bodensee: Bodan-Werft
769,9732333,UMM QARN,Container Ship,Marshall Islands,153148,149360,368,51,None,2016,None,,,,Cargo ship (HAZ-A),SG SIN>EG SUZ,"May 5, 19:00",9732333 / 538005846,V7HM3,368 / 51 m,15.0 m,335.0Â° / 17.5 kn,12.84826 N/43.24578 E,538005846,335.0Â°,17.5 kn,12.84826,43.24578,368,51 m,https://www.vesselfinder.com/vessels/UMM-QARN-IMO-9732333-MMSI-538005846,18,17,31.484,Richmond Shipyards
770,9732357,AL JMELIYAH,Container Ship,Marshall Islands,153148,149360,368,51,None,2017,None,,,,Cargo ship (HAZ-A),CNYTN>EGSUZ,"May 10, 13:00",9732357 / 538005848,V7HM5,368 / 51 m,15.6 m,288.0Â° / 16.3 kn,6.79742 N/76.73229 E,538005848,288.0Â°,16.3 kn,6.79742,76.73229,368,51 m,https://www.vesselfinder.com/vessels/AL-JMELIYAH-IMO-9732357-MMSI-538005848,17.4,16.6,30.7432,Sumitomo Heavy Industries
771,9732345,AFIF,Container Ship,Marshall Islands,153148,149360,368,51,None,2017,None,,,,Cargo ship (HAZ-A),EG SUZ>CN YTN,"May 9, 03:00",9732345 / 538005847,V7HM4,368 / 51 m,14.9 m,88.0Â° / 16.3 kn,5.87813 N/91.97204 E,538005847,88.0Â°,16.3 kn,5.87813,91.97204,368,51 m,https://www.vesselfinder.com/vessels/AFIF-IMO-9732345-MMSI-538005847,18.1,17.3,32.0396,Dalian Shipbuilding Industry Company
772,9732319,AL MASHRAB,Container Ship,Marshall Islands,153148,150000,368,51,None,2016,None,,,,Cargo ship,EG SUZ,"May 6, 19:00",9732319 / 538005844,V7HL9,368 / 51 m,15.7 m,251.0Â° / 18.4 kn,13.12711 N/48.70343 E,538005844,251.0Â°,18.4 kn,13.12711,48.70343,368,51 m,https://www.vesselfinder.com/vessels/AL-MASHRAB-IMO-9732319-MMSI-538005844,18.9,17.4,32.2248,Brodosplit
773,9461427,MSC LIVORNO,Container Ship,Germany,153115,165918,366,51,None,2010,None,,,,Cargo ship,CNSHA HRDD,"Apr 19, 05:30",9461427 / 218441000,DIGY2,366 / 51 m,7.8 m,25.7Â° / 0.0 kn,31.59261 N/121.44723 E,218441000,25.7Â°,0.0 kn,31.59261,121.44723,366,51 m,https://www.vesselfinder.com/vessels/MSC-LIVORNO-IMO-9461427-MMSI-218441000,7.6,6.4,11.8528,BLRT Grupp
774,9460356,MSC SAVONA,Container Ship,Liberia,153115,165887,366,51,None,2010,None,,,,Cargo ship (HAZ-A),GHTEM,"May 4, 15:00",9460356 / 636091959,A8UX4,366 / 51 m,15.0 m,155.0Â° / 0.1 kn,6.13652 N/1.2811 E,636091959,155.0Â°,0.1 kn,6.13652,1.2811,366,51 m,https://www.vesselfinder.com/vessels/MSC-SAVONA-IMO-9460356-MMSI-636091959,19.2,18.2,33.7064,Amur Shipbuilding Plant
775,9461415,MSC DEILA,Container Ship,Panama,153115,166093,366,51,None,2012,None,,,,Cargo ship (HAZ-B),NINGBO,"May 3, 03:15",9461415 / 373183000,3FKL6,366 / 51 m,11.3 m,148.0Â° / 6.9 kn,30.37053 N/122.88935 E,373183000,148.0Â°,6.9 kn,30.37053,122.88935,366,51 m,https://www.vesselfinder.com/vessels/MSC-DEILA-IMO-9461415-MMSI-373183000,16,14.7,27.2244,Puget Sound Naval Shipyard
776,9461441,MSC BARI,Container Ship,Liberia,153115,165905,366,51,None,2011,None,,,,Cargo ship (HAZ-A),SAKAC > AEJEA,"May 9, 10:00",9461441 / 636092188,A8YD3,366 / 51 m,15.4 m,344.3Â° / 0.0 kn,22.52573 N/39.09545 E,636092188,344.3Â°,0.0 kn,22.52573,39.09545,366,51 m,https://www.vesselfinder.com/vessels/MSC-BARI-IMO-9461441-MMSI-636092188,18,16.6,30.7432,Sandvikens Skeppsdocka och Mekaniska Verkstad
777,9484431,MSC RAVENNA,Container Ship,Liberia,153115,165963,366,51,None,2011,None,,,,Cargo ship (HAZ-D),AEJEA-CNNSA,"May 3, 04:00",9484431 / 636092268,A8ZU8,366 / 51 m,11.0 m,5.7Â° / 9.7 kn,20.13458 N/113.58845 E,636092268,5.7Â°,9.7 kn,20.13458,113.58845,366,51 m,https://www.vesselfinder.com/vessels/MSC-RAVENNA-IMO-9484431-MMSI-636092268,18.1,15.9,29.4468,Strategic Marine
778,9469560,MSC TERESA,Container Ship,Panama,153115,166101,366,51,None,2011,None,,,,Cargo ship (HAZ-A),ESBCN,"Apr 30, 09:00",9469560 / 357891000,3FZP9,366 / 51 m,11.0 m,186.2Â° / 0.0 kn,39.43484 N/0.32836 W,357891000,186.2Â°,0.0 kn,39.43484,-0.32836,366,51 m,https://www.vesselfinder.com/vessels/MSC-TERESA-IMO-9469560-MMSI-357891000,10.9,8.8,16.2976,T. J. Southard
779,9461403,MSC LA SPEZIA,Container Ship,Germany,153115,165977,366,51,None,2010,None,,,,Cargo ship (HAZ-A),CNSHK SHEKOU - LT,"May 4, 10:00",9461403 / 218400000,DIGX2,366 / 51 m,12.5 m,20.0Â° / 19.7 kn,11.41794 N/111.32797 E,218400000,20.0Â°,19.7 kn,11.41794,111.32797,366,51 m,https://www.vesselfinder.com/vessels/MSC-LA-SPEZIA-IMO-9461403-MMSI-218400000,19.3,18.4,34.0768,Deutsche Werft
780,9475258,MSC TARANTO,Container Ship,Liberia,153115,166085,366,51,None,2011,None,,,,Cargo ship (HAZ-A),ITSPE > ITGOA,"Apr 30, 06:00",9475258 / 636092247,A8ZE4,366 / 51 m,11.0 m,307.2Â° / 0.0 kn,44.41867 N/8.7852 E,636092247,307.2Â°,0.0 kn,44.41867,8.7852,366,51 m,https://www.vesselfinder.com/vessels/MSC-TARANTO-IMO-9475258-MMSI-636092247,10.4,6.9,12.7788,Pennellville Historic District
781,9461439,MSC VALERIA,Container Ship,Panama,153115,165966,366,51,None,2012,None,,,,Cargo ship (HAZ-A),SGSIN     WBG A,"May 24, 00:01",9461439 / 370341000,3FFK4,366 / 51 m,15.2 m,141.0Â° / 17.2 kn,4.75228 N/14.77928 W,370341000,141.0Â°,17.2 kn,4.75228,-14.77928,366,51 m,https://www.vesselfinder.com/vessels/MSC-VALERIA-IMO-9461439-MMSI-370341000,17.6,16.9,31.2988,"CSBC Corporation, Taiwan"
782,9461398,MSC ROSA M,Container Ship,Panama,153115,165991,366,51,None,2010,None,,,,Cargo ship (HAZ-A),DJIBOUTI,"May 9, 20:00",9461398 / 354462000,3FDM4,366 / 51 m,13.1 m,270.0Â° / 16.4 kn,5.95223 N/90.15631 E,354462000,270.0Â°,16.4 kn,5.95223,90.15631,366,51 m,https://www.vesselfinder.com/vessels/MSC-ROSA-M-IMO-9461398-MMSI-354462000,17.9,16.5,30.558,Holland Jachtbouw Zaandam BV
783,9461386,MSC GENOVA,Container Ship,Germany,153115,166041,366,51,None,2010,None,,,,Cargo ship,CNSHA SEA TRIAL,"May 3, 06:00",9461386 / 218819000,DIDK2,366 / 51 m,6.2 m,1.0Â° / 2.8 kn,30.91231 N/123.64123 E,218819000,1.0Â°,2.8 kn,30.91231,123.64123,366,51 m,https://www.vesselfinder.com/vessels/MSC-GENOVA-IMO-9461386-MMSI-218819000,15.7,11.2,20.7424,Boustead Penang Shipyard
