Container Key,Owner Code,Serial Number,Check Digit,ISO Size Code,ISO Type Code
4702,HLXU,126066,3,22,G1
4703,HLBU,126081,4,42,G1
4704,HLBU,126087,7,42,G1
4705,HLBU,126106,6,42,G1
4706,HLXU,879793,1,45,R9
4707,HLXU,879810,10,45,R1
4708,HLBU,126151,2,42,G1
4709,HLXU,879827,0,45,R9
4710,HLXU,879828,6,45,R1
4711,HLBU,126165,7,42,G1
4712,HLXU,879831,0,45,R9
4713,HLXU,879849,7,45,R1
4714,HLXU,126195,2,22,G0
4715,HLXU,879880,9,45,R9
4716,HLXU,879907,1,45,R9
4717,HLXU,879912,7,45,R9
4718,HLBU,126268,10,42,G1
4719,HLXU,879934,3,45,R1
4720,HLXU,879949,3,45,R9
4721,HLXU,879951,2,45,R9
4722,HLXU,879953,3,45,R1
4723,HLXU,126296,4,22,G0
4724,HLXU,879971,8,45,R1
4725,HLBU,126310,9,42,G1
4726,HLXU,879993,4,45,R9
4727,HLXU,126330,1,22,G1
4728,HLXU,880001,7,45,R1
4729,HLXU,126368,3,22,G0
4730,HLXU,880036,2,45,R1
4731,HLXU,126401,5,22,G1
4732,HLBU,126402,3,42,G1
4733,HLXU,880084,5,45,R9
4734,HLXU,126438,1,22,G0
4735,HLXU,880121,9,45,R9
4736,HLXU,126468,10,22,G0
4737,HLXU,880134,8,45,R9
4738,HLXU,880136,9,45,R1
4739,HLXU,126476,1,22,G1
4740,HLXU,126487,10,22,G0
4741,HLXU,126496,7,22,G1
4742,HLBU,126499,6,42,G0
4743,HLBU,126500,9,42,G1
4744,HLXU,880170,7,45,R9
4745,HLBU,126509,8,42,G0
4746,HLBU,126519,0,42,G1
4747,HLXU,126521,7,22,G1
4748,HLXU,880191,8,45,R9
4749,HLXU,880199,1,45,R1
4750,HLBU,126541,5,42,G1
4751,HLXU,880212,8,45,R9
4752,HLBU,126549,9,42,G1
4753,HLXU,880223,6,45,R1
4754,HLXU,880245,2,45,R9
4755,HLBU,126605,2,42,G0
4756,HLXU,880282,7,45,R1
4757,HLXU,880306,3,45,R1
4758,HLXU,126649,2,22,G1
4759,HLXU,126660,9,22,G0
4760,HLXU,880335,6,45,R1
4761,HLXU,126696,10,22,G0
4762,HLXU,880366,10,45,R1
4763,HLXU,880385,10,45,R1
4764,HLXU,880393,1,45,R9
4765,HLXU,880407,5,45,R9
4766,HLXU,126758,6,22,G0
4767,HLXU,126774,10,22,G1
4768,HLXU,126781,6,22,G0
4769,HLBU,126801,3,42,G1
4770,HLBU,126802,9,42,G1
4771,HLBU,126841,4,42,G1
4772,HLXU,126849,5,22,G1
4773,HLXU,880516,9,45,R9
4774,HLXU,126871,10,22,G0
4775,HLBU,126892,3,42,G1
4776,HLBU,126896,5,42,G0
4777,HLXU,126912,5,22,G1
4778,HLXU,126944,4,22,G0
4779,HLXU,126977,9,22,G1
4780,HLBU,126986,9,42,G0
4781,HLBU,127006,8,42,G0
4782,HLBU,127023,7,42,G1
4783,HLBU,127049,5,42,G0
4784,HLBU,127051,4,42,G1
4785,HLBU,127056,1,42,G1
4786,HLXU,127062,10,22,G1
4787,HLXU,127212,9,22,G0
4788,HLXU,127254,0,22,G0
4789,HLBU,127257,10,42,G1
4790,HLXU,127274,6,22,G0
4791,HLXU,127309,0,22,G0
4792,HLXU,127336,2,22,G1
4793,HLBU,127366,3,42,G1
4794,HLXU,127374,2,22,G1
4795,HLXU,127375,8,22,G1
4796,HLXU,127383,10,22,G0
4797,HLBU,127431,4,42,G0
4798,HLBU,127447,10,42,G0
4799,HLBU,127448,5,42,G1
4800,HLBU,127452,5,42,G0
4801,HLXU,127455,9,22,G0
4802,HLBU,127501,2,42,G1
4803,HLXU,127518,0,22,G1
4804,HLBU,127572,7,42,G0
4805,HLXU,127581,1,22,G1
4806,HLBU,127598,5,42,G0
4807,HLBU,127609,2,42,G0
4808,HLXU,127635,6,22,G1
4809,HLXU,127639,8,22,G0
4810,HLXU,127645,9,22,G0
4811,HLXU,127660,7,22,G0
4812,HLXU,127680,2,22,G0
4813,HLXU,127685,10,22,G1
4814,HLXU,127690,5,22,G0
4815,HLBU,127691,3,42,G1
4816,HLBU,127730,8,45,G0
4817,HLBU,127738,1,45,G0
4818,HLXU,127739,4,22,G0
4819,HLXU,127755,8,22,G1
4820,HLBU,127764,8,45,G0
4821,HLXU,127807,1,22,G1
4822,HLXU,127812,7,22,G0
4823,HLXU,127818,10,22,G0
4824,HLBU,127904,4,45,G0
4825,HLBU,127958,10,45,G0
4826,HLXU,127965,3,22,G1
4827,HLXU,127974,0,22,G1
4828,HLXU,128018,7,22,G1
4829,HLXU,128050,4,22,G0
4830,HLXU,128078,3,22,G1
4831,HLXU,128149,7,22,G0
4832,HLXU,128163,10,22,G1
4833,HLXU,128173,2,22,G0
4834,HLXU,128228,2,22,G0
4835,HLXU,128252,8,22,G0
4836,HLBU,128267,0,45,G0
4837,HLBU,128272,6,45,G0
4838,HLXU,128273,9,22,G1
4839,HLXU,128291,3,22,G1
4840,HLBU,128301,8,45,G0
4841,HLXU,128316,5,22,G1
4842,HLXU,128359,2,22,G1
4843,HLBU,128361,4,45,G0
4844,HLBU,128397,5,45,G0
4845,HLXU,128400,6,22,G0
4846,HLBU,128411,7,45,G0
4847,HLBU,128412,2,45,G0
4848,HLXU,128415,6,22,G1
4849,HLXU,128440,7,22,G1
4850,HLXU,128472,6,22,G1
4851,HLBU,128486,3,45,G0
4852,HLXU,128500,2,22,G1
4853,HLBU,128507,3,45,G0
4854,HLXU,128532,1,22,G1
4855,HLXU,128534,2,22,G0
4856,HLXU,128587,2,22,G1
4857,HLBU,128635,7,45,G0
4858,HLXU,128636,10,22,G1
4859,HLBU,128653,1,45,G0
4860,HLBU,128655,2,45,G0
4861,HLXU,128663,1,22,G0
4862,HLXU,128671,3,22,G1
4863,HLBU,128684,5,45,G0
4864,HLBU,128687,1,45,G0
4865,HLXU,128689,10,22,G1
4866,HLXU,128707,3,22,G0
4867,HLXU,128722,1,22,G1
4868,HLXU,128761,7,22,G0
4869,HLXU,128770,4,22,G1
4870,HLXU,128820,7,22,G1
4871,HLXU,128838,3,22,G1
4872,HLXU,128844,4,22,G1
4873,HLXU,128850,5,22,G0
4874,HLBU,128854,10,45,G0
4875,HLBU,128858,1,45,G0
4876,HLXU,128884,5,22,G0
4877,HLXU,128892,7,22,G1
4878,HLXU,128959,0,22,G0
4879,HLXU,128991,8,22,G1
4880,HLXU,128997,0,22,G1
4881,HLXU,129007,7,22,G0
4882,HLXU,129031,2,22,G0
4883,HLXU,129045,7,22,G0
4884,HLBU,129061,3,45,G0
4885,HLXU,129075,5,22,G0
4886,HLXU,129137,1,22,G0
4887,HLXU,129150,9,22,G1
4888,HLBU,129153,8,45,G0
4889,HLBU,129187,8,45,G0
4890,HLXU,129205,9,22,G1
4891,HLXU,129221,2,22,G0
4892,HLXU,129235,7,22,G0
4893,HLXU,129249,1,22,G1
4894,HLXU,129253,1,22,G0
4895,HLXU,129256,8,22,G1
4896,HLXU,129296,9,22,G0
4897,HLXU,129321,9,22,G1
4898,HLBU,129351,10,45,G0
4899,HLBU,129394,7,45,G0
4900,HLXU,129403,0,22,G0
4901,HLXU,129416,10,22,G1
4902,HLBU,129467,1,45,G0
4903,HLXU,129537,7,22,G1
4904,HLXU,129550,4,22,G1
4905,HLXU,129560,7,22,G0
4906,HLXU,129576,2,22,G1
4907,HLBU,129582,6,45,G0
4908,HLBU,129583,1,45,G0
4909,HLXU,129591,0,22,G0
4910,HLXU,129594,7,22,G1
4911,HLBU,129597,6,45,G0
4912,HLXU,129615,7,22,G1
4913,HLXU,129624,4,22,G0
4914,HLBU,129692,5,45,G0
4915,HLXU,129695,9,22,G1
4916,HLBU,129741,2,45,G0
4917,HLXU,129742,5,22,G0
4918,HLXU,129764,1,22,G0
4919,HLBU,129824,10,45,G0
4920,HLBU,129838,4,45,G0
4921,HLXU,129847,9,22,G1
4922,HLBU,129852,7,45,G0
4923,HLBU,129857,4,45,G0
4924,HLXU,129921,7,22,G1
4925,HLXU,129958,3,22,G0
4926,HLXU,129990,0,22,G0
4927,HLXU,130037,0,22,G1
4928,HLXU,130039,1,22,G1
4929,HLXU,130103,7,22,G0
4930,HLXU,130116,6,22,G0
4931,HLBU,130143,0,45,G0
4932,HLXU,130154,6,22,G1
4933,HLBU,130178,6,45,G0
4934,HLBU,130199,7,45,G0
4935,HLBU,130204,1,45,G0
4936,HLXU,130235,2,22,G1
4937,HLXU,130239,4,22,G0
4938,HLBU,130250,3,45,G0
4939,HLBU,130300,6,45,G0
4940,HLXU,130302,4,22,G1
4941,HLXU,130303,10,22,G0
4942,HLBU,130305,3,45,G0
4943,HLBU,130314,0,45,G0
4944,HLXU,130346,7,22,G0
4945,HLXU,130357,5,22,G1
4946,HLXU,130386,8,22,G1
4947,HLXU,130411,8,22,G1
4948,HLBU,130426,0,45,G0
4949,HLBU,130427,6,45,G0
4950,HLXU,130433,4,22,G0
4951,HLXU,130441,6,22,G1
4952,HLXU,130443,7,22,G1
4953,HLXU,130471,4,22,G0
4954,HLXU,130492,5,22,G0
4955,HLBU,130505,6,45,G0
4956,HLXU,130607,0,22,G0
4957,HLXU,360005,8,22,U1
4958,HLXU,130636,3,22,G1
4959,HLXU,360027,4,22,U1
4960,HLXU,360078,3,22,U1
4961,HLXU,360083,9,22,U1
4962,HLXU,360105,4,22,U1
4963,HLBU,130752,6,45,G0
4964,HLXU,130767,3,22,G1
4965,HLXU,360146,0,22,U1
4966,HLXU,360171,1,22,U1
4967,HLXU,360175,3,22,U1
4968,HLXU,130800,5,22,G1
4969,HLXU,360177,4,22,U1
4970,HLXU,130813,4,22,G0
4971,HLBU,130814,2,45,G0
4972,HLBU,130827,1,45,G0
4973,HLXU,360228,2,22,U1
4974,HLXU,360250,7,22,U1
4975,HLXU,360275,10,22,U1
4976,HLXU,130902,2,22,G1
4977,HLXU,360285,2,22,U1
4978,HLXU,130913,0,22,G0
4979,HLXU,360292,9,22,U1
4980,HLXU,360298,1,22,U1
4981,HLXU,360316,5,22,U1
4982,HLXU,360320,5,22,U1
4983,HLXU,360326,8,22,U1
4984,HLXU,360328,9,22,U1
4985,HLXU,360334,10,22,U1
4986,HLXU,360347,9,22,U1
4987,HLXU,360350,3,22,U1
4988,HLXU,130978,4,22,G1
4989,HLXU,360362,7,22,U1
4990,HLXU,130986,6,22,G1
4991,HLXU,130988,7,22,G0
4992,HLXU,360375,6,22,U1
4993,HLXU,131015,2,22,G0
4994,HLBU,131028,4,45,G0
4995,HLXU,360407,4,22,U1
4996,HLXU,131038,4,22,G0
4997,HLXU,360418,2,22,U1
4998,HLXU,131043,10,22,G0
4999,HLBU,131059,8,45,G0
5000,HLBU,131067,10,45,G0
