Bill-of-Lading Key,Bill-of-Lading Number,Issued Date,Consignor Key,Consignee Key,Foreign Transporter Key,Foreign Consolidator Key,Courier Key,Domestic Transporter Key,Domestic Consolidator Key,Ship Mode,Place of Receipt Key,Place of Delivery Key,Port of Loading Key,Port of Discharge Key,Commodity Key,Container Key,Incoterm,Expected Tariffs,Actual Tariffs
4528,,,3501,2746,3513,3655,3060,3998,3636,,7771,2746,2142,232,,,,,
4529,,,2258,2448,3293,3955,4879,4353,3906,,2258,2448,3155,671,,,,,
4530,,,1555,2523,3760,4960,3912,3706,4992,,1555,2523,35,670,,,,,
4531,,,3644,902,3118,4654,4424,4580,3297,,7914,902,63,3832,,,,,
4532,,,976,3342,4645,3359,3359,4455,4536,,976,7612,2494,3833,,,,,
4533,,,4786,2488,4384,4384,4384,4803,3841,,9056,2488,2249,671,,,,,
4534,,,931,1808,3274,4482,4691,3646,3436,,931,1808,2369,670,,,,,
4535,,,2457,246,3499,4087,3338,3475,3475,,2457,246,988,671,,,,,
4536,,,792,356,4843,3344,3566,3372,4095,,792,356,1326,671,,,,,
4537,,,456,104,4399,4318,3743,4424,3418,,456,104,1262,3830,,,,,
4538,,,76,187,4168,3665,3136,3742,4776,,76,187,4266,3828,,,,,
4539,,,2436,695,3250,3468,3587,3428,4536,,2436,695,391,3832,,,,,
4540,,,4889,1497,4986,4583,3729,3784,3050,,9159,1497,1015,670,,,,,
4541,,,4461,1351,4617,4746,4044,4258,3578,,8731,1351,2536,671,,,,,
4542,,,1283,2218,3163,3852,4452,3418,3856,,1283,2218,1413,3825,,,,,
4543,,,2841,1132,3537,4917,4112,3681,4813,,2841,1132,16,671,,,,,
4544,,,4097,2991,3430,3430,4854,4832,4962,,8367,2991,393,3827,,,,,
4545,,,666,2476,3481,3556,3481,4426,4966,,666,2476,1027,3831,,,,,
4546,,,2363,755,3692,4121,4552,4597,4544,,2363,755,1685,1481,,,,,
4547,,,2363,3049,3576,3106,4818,3228,3259,,2363,7319,1410,1482,,,,,
4548,,,4404,1005,3175,4716,3071,3537,4486,,8674,1005,1598,670,,,,,
4549,,,148,4885,3011,3582,3766,4691,4321,,148,9155,186,670,,,,,
4550,,,3588,789,4200,4016,4597,4715,4658,,7858,789,2744,670,,,,,
4551,,,4097,628,4370,3443,4832,3446,3297,,8367,628,4216,3827,,,,,
4552,,,4222,2008,4452,4020,3756,4008,4697,,8492,2008,284,670,,,,,
4553,,,2866,2619,4511,3366,4511,3446,4580,,2866,2619,1226,3827,,,,,
4554,,,2363,1314,4643,3272,3516,4757,4127,,2363,1314,2369,1481,,,,,
4555,,,2149,1125,4644,4644,3317,4962,3742,,2149,1125,3185,3836,,,,,
4556,,,1905,433,3586,4183,4043,3483,4740,,1905,433,4250,671,,,,,
4557,,,1885,4986,4986,4986,3588,3780,3043,,1885,9256,1014,671,,,,,
4558,,,2344,2656,3274,3314,3895,4580,3297,,2344,2656,2368,3832,,,,,
4559,,,1792,3089,4233,4583,4109,3709,3601,,1792,7359,1014,673,,,,,
4560,,,2500,2265,3765,3119,3297,4455,3418,,2500,2265,128,3830,,,,,
4561,,,884,2218,3347,4207,4587,4132,3449,,884,2218,1413,233,,,,,
4562,,,4118,1611,3528,3545,3545,4129,4555,,8388,1611,3,670,,,,,
4563,,,3934,945,3165,4113,3351,4348,4311,,8204,945,2859,233,,,,,
4564,,,2426,3197,4748,4546,4097,3001,4580,,2426,7467,2552,3827,,,,,
4565,,,3454,2023,4139,4509,4086,4797,4969,,7724,2023,2042,233,,,,,
4566,,,1189,2448,4638,3955,3604,3742,3349,,1189,2448,3155,3826,,,,,
4567,,,2363,2728,3633,3272,3895,3355,3536,,2363,2728,2369,1481,,,,,
4568,,,3082,3487,3334,4334,3875,3579,3227,,7352,7757,2599,2199,,,,,
4569,,,4803,1588,3395,4761,4774,4803,3681,,9073,1588,1164,672,,,,,
4570,,,1209,314,3796,4409,4776,3742,3297,,1209,314,3119,3829,,,,,
4571,,,3772,2244,4767,4633,3342,4190,4704,,8042,2244,2494,669,,,,,
4572,,,307,1052,3527,3527,4086,4385,3060,,307,1052,2102,233,,,,,
4573,,,2149,1827,3061,4059,3882,4635,3446,,2149,1827,1600,3826,,,,,
4574,,,533,1362,4141,3699,3273,3446,4966,,533,1362,2552,3833,,,,,
4575,,,3316,3654,4488,4197,4567,3186,3215,,7586,7924,1164,670,,,,,
4576,,,1284,1005,3821,3765,4561,3512,4353,,1284,1005,1600,672,,,,,
4577,,,1817,1609,3115,3872,4792,4314,3923,,1817,1609,803,2199,,,,,
4578,,,3169,3253,3441,4357,4976,4061,3092,,7439,7523,183,233,,,,,
4579,,,456,2412,4151,3430,3753,3644,4966,,456,2412,393,3831,,,,,
4580,,,456,2902,3551,3599,4536,3428,3418,,456,2902,2813,3825,,,,,
4581,,,3437,2373,4913,3866,4717,4308,3349,,7707,2373,2235,3823,,,,,
4582,,,908,3277,3478,4058,3723,4388,3111,,908,7547,2744,1951,,,,,
4583,,,386,3035,3252,4111,3035,4832,3418,,386,7305,3058,3835,,,,,
4584,,,2363,2935,3874,4166,4701,4328,4155,,2363,2935,2744,1482,,,,,
4585,,,3767,2265,3645,4718,4576,4666,4634,,8037,2265,127,1952,,,,,
4586,,,2299,355,3075,3075,4006,3093,4353,,2299,355,2796,671,,,,,
4587,,,3601,4524,4524,3226,3218,3606,3421,,7871,8794,2948,672,,,,,
4588,,,533,2523,3492,4960,3912,3001,3437,,533,2523,35,3823,,,,,
4589,,,3828,4917,4509,4509,4833,3428,4962,,8098,9187,2042,3831,,,,,
4590,,,3490,4585,4071,3087,4740,4176,4500,,7760,8855,987,669,,,,,
4591,,,3020,2621,3729,4583,3449,4311,4181,,7290,2621,1014,233,,,,,
4592,,,976,3035,4497,4089,3035,3742,4821,,976,7305,3058,3828,,,,,
4593,,,2519,359,3897,4114,4602,4036,3436,,2519,359,1164,672,,,,,
4594,,,2363,1300,4103,4103,4303,3726,3805,,2363,1300,2235,1481,,,,,
4595,,,4159,1575,3992,4851,3297,4580,3437,,8429,1575,2840,3826,,,,,
4596,,,3372,4174,3582,4174,3574,3559,3217,,7642,8444,186,669,,,,,
4597,,,4634,204,4436,3519,4835,4388,4702,,8904,204,2907,1953,,,,,
4598,,,1673,1679,3654,3754,3458,3677,4670,,1673,1679,1164,233,,,,,
4599,,,2648,3035,4534,4181,3035,4159,3856,,2648,7305,3058,3824,,,,,
4600,,,2363,657,4360,3253,3149,4268,3400,,2363,657,183,1481,,,,,
4601,,,1283,1713,3973,4338,4776,3428,3446,,1283,1713,2744,3830,,,,,
4602,,,546,2203,4990,3871,3455,3825,3375,,546,2203,2552,2200,,,,,
4603,,,2855,4747,3103,3326,4591,4832,3349,,2855,9017,2552,3831,,,,,
4604,,,2363,4917,4221,4509,3552,3451,3761,,2363,9187,2042,1481,,,,,
4605,,,2855,2795,3385,4616,3715,4580,3742,,2855,2795,2840,3831,,,,,
4606,,,4581,1833,3430,3129,3942,3825,3408,,8851,1833,391,2199,,,,,
4607,,,3828,2448,4857,3955,4518,3644,4966,,8098,2448,3155,3829,,,,,
4608,,,3682,1883,4399,4318,3278,3611,4138,,7952,1883,1261,672,,,,,
4609,,,2363,2265,4684,4804,4976,4996,3163,,2363,2265,127,1482,,,,,
4610,,,2336,1935,4529,3911,3141,3428,4821,,2336,1935,819,3820,,,,,
4611,,,2339,637,3526,3345,3780,3537,4688,,2339,637,3355,671,,,,,
4612,,,1752,637,4170,3242,4957,3644,4821,,1752,637,3356,3829,,,,,
4613,,,2270,2694,4399,4318,3784,4368,3589,,2270,2694,1261,669,,,,,
4614,,,3253,2047,4638,4088,3291,4360,4357,,7523,2047,889,183,,,,,
4615,,,2363,1696,3491,3491,3743,4317,4993,,2363,1696,2166,1481,,,,,
4616,,,4237,1435,3641,3733,3260,3696,4144,,8507,1435,2142,671,,,,,
4617,,,3169,1692,3641,3972,4969,4971,3501,,7439,1692,2142,233,,,,,
4618,,,2866,1199,4067,4067,3359,4580,4580,,2866,1199,2494,3826,,,,,
4619,,,4243,2876,3814,4633,3141,4666,4538,,8513,2876,2494,1951,,,,,
4620,,,2363,2707,3990,4128,4732,3601,4627,,2363,2707,1741,1481,,,,,
4621,,,4965,1623,4352,3239,3649,4258,4598,,9235,1623,1164,669,,,,,
4622,,,1291,3023,4195,3305,3812,4426,3297,,1291,7293,1600,3827,,,,,
4623,,,2017,1694,4599,4852,4562,4537,4842,,2017,1694,2744,671,,,,,
4624,,,4159,2602,3946,4116,4200,3001,3751,,8429,2602,2744,3828,,,,,
4625,,,3828,3701,4362,4278,3701,4287,3054,,8098,7971,2686,3830,,,,,
4626,,,3234,948,3329,3979,3464,4281,3761,,7504,948,1692,233,,,,,
4627,,,4193,75,3577,4583,3743,3001,4424,,8463,75,1014,3826,,,,,
4628,,,1453,3330,3971,4451,3381,4715,4697,,1453,7600,63,671,,,,,
4629,,,2097,2183,3491,3491,3558,4717,3742,,2097,2183,2166,3825,,,,,
4630,,,1291,895,3990,4128,4128,4287,3742,,1291,895,1741,3829,,,,,
4631,,,2285,1481,3345,3345,4941,3501,4902,,2285,1481,3360,233,,,,,
4632,,,632,2019,3329,3443,3443,3998,4311,,632,2019,4215,233,,,,,
4633,,,2866,265,3335,3370,3349,3001,4776,,2866,265,2073,3826,,,,,
4634,,,2235,2212,3191,3883,4770,3926,4236,,2235,2212,3200,672,,,,,
4635,,,1291,111,4757,3391,4424,4424,4536,,1291,111,523,3824,,,,,
4636,,,792,1527,4370,4789,3443,4889,4918,,792,1527,4216,673,,,,,
4637,,,1209,4642,3568,3339,4464,3644,3418,,1209,8912,2599,3827,,,,,
4638,,,2361,1652,3694,4376,3359,4530,3401,,2361,1652,2494,670,,,,,
4639,,,2027,4642,4683,4545,3141,3970,4702,,2027,8912,2598,1951,,,,,
4640,,,2363,2876,3143,3386,3359,4703,4207,,2363,2876,2494,1482,,,,,
4641,,,2363,1489,4372,3486,3780,3488,4105,,2363,1489,2653,1481,,,,,
4642,,,1349,3226,3284,3226,3284,3970,4634,,1349,7496,2948,1952,,,,,
4643,,,3970,1450,4532,4654,3262,3133,3667,,8240,1450,63,1953,,,,,
4644,,,2156,1950,3260,3733,4079,4962,4962,,2156,1950,2142,3828,,,,,
4645,,,2336,2265,4396,4708,4796,4287,4287,,2336,2265,127,3831,,,,,
4646,,,3645,204,4517,4436,4207,4760,4176,,7915,204,2906,670,,,,,
4647,,,2648,4489,3285,4248,3742,4717,3446,,2648,8759,2636,3828,,,,,
4648,,,3828,238,4447,4166,3295,3418,4966,,8098,238,3057,3831,,,,,
4649,,,4786,2947,4015,3283,3756,3188,3580,,9056,2947,2805,669,,,,,
4650,,,3579,1111,4397,3715,3201,3618,3419,,7849,1111,2841,2199,,,,,
4651,,,2954,2536,4998,3239,3425,4963,3543,,2954,2536,1164,672,,,,,
4652,,,1115,628,3329,4789,3443,4309,3246,,1115,628,4216,233,,,,,
4653,,,1400,261,4485,4257,3619,3133,4702,,1400,261,1601,1951,,,,,
4654,,,2084,3161,3072,4521,3424,4500,3559,,2084,7431,63,671,,,,,
4655,,,1291,3035,3692,3119,3035,3001,4455,,1291,7305,3058,3827,,,,,
4656,,,4159,1312,3326,4469,4424,4536,3418,,8429,1312,2552,3828,,,,,
4657,,,1189,1242,4015,3070,3317,3418,4455,,1189,1242,3200,3824,,,,,
4658,,,2819,4757,4214,4757,4214,3742,3751,,2819,9027,523,3831,,,,,
4659,,,3856,463,3858,3858,3742,4580,4424,,8126,463,802,3833,,,,,
4660,,,2363,848,4037,3759,3759,4065,4191,,2363,848,2369,1481,,,,,
4661,,,4309,1361,3126,3004,4712,3092,4797,,8579,1361,1795,233,,,,,
4662,,,1871,1454,4429,4021,3607,4287,3054,,1871,1454,203,3832,,,,,
4663,,,2436,653,3983,3347,4750,4832,4776,,2436,653,1685,3833,,,,,
4664,,,2363,3126,3004,3004,3363,3974,3918,,2363,7396,1795,1482,,,,,
4665,,,2363,554,4400,3114,3708,4878,4130,,2363,554,3067,1481,,,,,
4666,,,2500,2054,3075,3075,3075,4962,4962,,2500,2054,2796,3833,,,,,
4667,,,3877,602,3335,3366,4072,4388,4921,,8147,602,1163,1950,,,,,
4668,,,1871,766,3385,3715,4851,4536,4580,,1871,766,2840,3833,,,,,
4669,,,1189,601,3314,3314,3895,4159,4455,,1189,601,2369,3827,,,,,
4670,,,76,3089,3577,4583,3729,3446,4287,,76,7359,1015,3832,,,,,
4671,,,2363,4141,4863,3326,4591,3562,4696,,2363,8411,2552,1481,,,,,
4672,,,884,355,3075,3075,3075,4385,4304,,884,355,2796,233,,,,,
4673,,,3767,1237,4043,4054,3643,4890,4921,,8037,1237,4250,1952,,,,,
4674,,,3710,1378,4562,3478,3110,3591,3725,,7980,1378,2745,670,,,,,
4675,,,4193,2885,4360,4357,4717,3446,4536,,8463,2885,183,3827,,,,,
4676,,,3598,3814,3386,4376,3342,4349,4368,,7868,8084,2494,671,,,,,
4677,,,2363,602,3335,3086,4546,3858,4128,,2363,602,1164,1482,,,,,
4678,,,1660,2138,3693,4200,4223,3853,3298,,1660,2138,2744,670,,,,,
4679,,,3025,4290,4724,3468,4006,4674,3598,,7295,8560,393,669,,,,,
4680,,,3625,268,4515,3179,3302,3091,4157,,7895,268,3085,668,,,,,
4681,,,1994,2448,3404,3955,4660,3721,3257,,1994,2448,3155,671,,,,,
4682,,,3967,1132,4828,4329,4919,3581,4090,,8237,1132,16,233,,,,,
4683,,,4706,2334,3513,4079,3169,4587,4902,,8976,2334,2142,233,,,,,
4684,,,1371,2448,4897,3955,3317,3446,3295,,1371,2448,3155,3831,,,,,
4685,,,1058,1674,3385,3715,4553,3862,4799,,1058,1674,2841,671,,,,,
4686,,,150,2359,4246,3347,3347,3521,3578,,150,2359,1685,669,,,,,
4687,,,3934,3263,3263,3263,4056,4586,3967,,8204,7533,2816,232,,,,,
4688,,,1298,1711,4452,3828,3054,4717,3828,,1298,1711,284,3836,,,,,
4689,,,3437,3641,3260,3972,4079,4308,4962,,7707,7911,2142,3826,,,,,
4690,,,2363,2448,3366,3955,3135,3659,3740,,2363,2448,3155,1482,,,,,
4691,,,546,1265,4370,4789,3443,4314,3375,,546,1265,4216,2200,,,,,
4692,,,1004,1433,4840,4840,4840,4902,3060,,1004,1433,891,233,,,,,
4693,,,2304,695,4724,3927,3190,3252,3601,,2304,695,392,672,,,,,
4694,,,2270,695,3430,3468,3199,4215,3601,,2270,695,391,670,,,,,
4695,,,2442,1979,3669,4381,4601,3044,3520,,2442,1979,802,670,,,,,
4696,,,2363,1927,3260,3972,3047,4174,4087,,2363,1927,2142,1482,,,,,
4697,,,1298,683,3018,4475,3938,3446,3742,,1298,683,1386,3827,,,,,
4698,,,2076,1808,3274,3314,3561,4061,4364,,2076,1808,2368,233,,,,,
4699,,,4821,2233,4955,4165,4287,4580,3295,,9091,2233,2177,3829,,,,,
4700,,,456,1303,4793,4831,4288,4455,3446,,456,1303,4250,3835,,,,,
4701,,,942,1643,4113,4113,3165,3001,3751,,942,1643,2858,3828,,,,,
4702,,,4388,301,3491,3491,3558,3723,4316,,8658,301,2166,1952,,,,,
4703,,,3709,4087,3499,3087,4398,4258,4321,,7979,8357,988,670,,,,,
4704,,,2956,730,3444,4491,4627,4835,4232,,2956,730,859,1953,,,,,
4705,,,737,2028,3357,4016,4625,3343,3178,,737,2028,2744,673,,,,,
4706,,,1032,2615,3936,4147,3579,4581,4981,,1032,2615,63,2200,,,,,
4707,,,318,261,4184,4662,3276,4894,3591,,318,261,1600,673,,,,,
4708,,,2426,73,4937,4826,4536,3001,3437,,2426,73,2598,3831,,,,,
4709,,,1042,4928,4168,4472,4929,3133,4538,,1042,9198,4267,1951,,,,,
4710,,,4052,2448,4456,3955,4928,3703,4795,,8322,2448,3155,671,,,,,
4711,,,45,2074,4170,3242,4634,3133,4634,,45,2074,3358,1952,,,,,
4712,,,2119,2074,3526,4170,3101,3298,4138,,2119,2074,3356,670,,,,,
4713,,,1709,817,4998,4114,4287,4308,3054,,1709,817,1164,3833,,,,,
4714,,,2363,1454,4429,4701,3999,4642,3647,,2363,1454,203,1482,,,,,
4715,,,3696,1760,4793,3104,4831,3710,3646,,7966,1760,4250,669,,,,,
4716,,,2291,101,3002,4028,3853,4842,3215,,2291,101,3051,671,,,,,
4717,,,2500,3226,4524,3284,4635,3001,4424,,2500,7496,2948,3834,,,,,
4718,,,3169,1652,3814,3386,4061,4586,4670,,7439,1652,2494,233,,,,,
4719,,,1871,1972,3329,4789,3054,4424,3828,,1871,1972,4215,3824,,,,,
4720,,,3606,1648,4710,4953,3562,4125,3338,,7876,1648,2744,670,,,,,
4721,,,76,4801,4818,4630,3295,4287,3297,,76,9071,2599,3819,,,,,
4722,,,2363,4328,4328,4928,4908,4268,4252,,2363,8598,4267,1482,,,,,
4723,,,3052,1692,3513,3972,4836,3774,4656,,7322,1692,2142,672,,,,,
4724,,,2363,2611,3456,3305,3293,3265,3807,,2363,2611,1599,1482,,,,,
4725,,,546,2448,3442,3955,3243,4581,3923,,546,2448,3155,2199,,,,,
4726,,,2156,2008,4866,3226,4866,4888,3349,,2156,2008,284,3823,,,,,
4727,,,12,3207,3385,3992,4443,3188,4157,,12,7477,2841,672,,,,,
4728,,,2363,1132,4857,3640,3592,3343,3979,,2363,1132,16,1481,,,,,
4729,,,319,235,3921,4750,3691,4902,4281,,319,235,1685,233,,,,,
4730,,,3674,1132,3530,4764,4919,3579,4708,,7944,1132,16,2200,,,,,
4731,,,2962,2070,4783,3685,4725,4091,3559,,2962,2070,3086,670,,,,,
4732,,,1959,1585,4710,3100,3613,4760,4301,,1959,1585,2744,670,,,,,
4733,,,2086,346,3140,4210,4919,3579,3631,,2086,346,1598,2199,,,,,
4734,,,4202,2914,4022,3104,4228,4192,3014,,8472,2914,4250,233,,,,,
4735,,,3411,810,3918,4817,3869,3878,3580,,7681,810,2744,670,,,,,
4736,,,2344,948,3649,3790,3349,3742,3446,,2344,948,1693,3829,,,,,
4737,,,3017,562,3089,4986,4952,4601,3591,,7287,562,1014,670,,,,,
4738,,,4634,585,3874,4058,3141,4890,4702,,8904,585,2744,1951,,,,,
4739,,,4193,907,3692,4121,4780,3742,4821,,8463,907,1685,3824,,,,,
4740,,,2852,355,3075,3075,3075,4308,4966,,2852,355,2796,3822,,,,,
4741,,,1813,3412,3118,4147,3412,4462,3321,,1813,7682,63,670,,,,,
4742,,,2363,2876,4067,3386,4376,3189,3368,,2363,2876,2494,1482,,,,,
4743,,,546,75,3729,4986,3618,3825,3227,,546,75,1014,2200,,,,,
4744,,,2363,3592,3250,3430,3592,4091,4476,,2363,7862,391,1482,,,,,
4745,,,2363,907,3921,3347,4025,3487,3750,,2363,907,1685,1481,,,,,
4746,,,2300,2861,3180,3750,4307,4835,4316,,2300,2861,3200,1951,,,,,
4747,,,386,865,4770,4336,3311,3644,3054,,386,865,3200,3832,,,,,
4748,,,2363,2080,3039,4259,4014,3623,3136,,2363,2080,4184,1482,,,,,
4749,,,4730,2050,4235,3935,4279,4175,4052,,9000,2050,391,670,,,,,
4750,,,3644,2274,4351,3754,3003,4832,4962,,7914,2274,1164,3830,,,,,
4751,,,3060,3870,3870,4788,3020,4355,4086,,7330,8140,2333,233,,,,,
4752,,,2641,2446,4034,4629,3618,3618,3408,,2641,2446,891,2200,,,,,
4753,,,4142,2812,4517,3519,4865,4360,4142,,8412,2812,2907,183,,,,,
4754,,,1072,4399,3745,4318,4924,3644,4776,,1072,8669,1261,3829,,,,,
4755,,,1835,2484,3478,4673,3110,4704,4500,,1835,2484,2744,671,,,,,
4756,,,4821,22,3272,3314,3759,4580,3295,,9091,22,2369,3824,,,,,
4757,,,2172,3531,3680,4172,3772,3091,3924,,2172,7801,1599,670,,,,,
4758,,,386,2448,4115,3955,4300,4308,4580,,386,2448,3156,3827,,,,,
4759,,,2097,4399,3745,4318,3185,3742,4424,,2097,8669,1261,3827,,,,,
4760,,,4597,926,4615,4273,4073,4250,3217,,8867,926,1599,671,,,,,
4761,,,2500,193,3513,3655,4836,4962,3297,,2500,193,2142,3831,,,,,
4762,,,456,2452,4915,4216,3573,4455,3751,,456,2452,2859,3832,,,,,
4763,,,896,664,4623,4751,3776,4581,3923,,896,664,2744,2199,,,,,
4764,,,2363,1428,3809,4519,4437,3540,4788,,2363,1428,2092,1482,,,,,
4765,,,2363,276,4511,4937,3145,4931,4956,,2363,276,1226,1481,,,,,
4766,,,4243,860,4561,4959,3141,4666,4921,,8513,860,1599,1950,,,,,
4767,,,1871,2888,3318,3318,4287,4888,3295,,1871,2888,4270,3831,,,,,
4768,,,4097,1490,4397,4616,3295,3418,4424,,8367,1490,2840,3833,,,,,
4769,,,1219,1314,4048,3759,4426,4580,4776,,1219,1314,2369,3831,,,,,
4770,,,2363,3131,4094,3465,4770,3624,3197,,2363,7401,2436,1482,,,,,
4771,,,559,2871,3444,4627,4206,4702,4634,,559,2871,859,1951,,,,,
4772,,,1956,2934,3798,4016,3380,4149,3943,,1956,2934,2744,673,,,,,
4773,,,731,2795,3385,4851,3414,3970,4538,,731,2795,2840,1952,,,,,
4774,,,2245,4524,4524,3284,3284,4006,3681,,2245,8794,2948,671,,,,,
4775,,,536,1132,3018,3064,4601,3321,3924,,536,1132,16,667,,,,,
4776,,,2363,562,3729,4583,3503,3338,4619,,2363,562,1015,1482,,,,,
4777,,,2156,2325,4185,4938,4832,3644,4536,,2156,2325,1857,3828,,,,,
4778,,,3730,2448,3693,3955,3060,4786,4574,,8000,2448,3155,671,,,,,
4779,,,908,1729,3984,4475,3141,4702,4921,,908,1729,1386,1953,,,,,
4780,,,3853,2448,3919,3955,4494,4261,3472,,8123,2448,3155,671,,,,,
4781,,,2786,258,4090,3627,3743,4287,3295,,2786,258,35,3829,,,,,
4782,,,2849,1883,3745,4318,4160,3825,4981,,2849,1883,1260,2200,,,,,
4783,,,508,1652,3386,3359,3512,3199,3957,,508,1652,2494,671,,,,,
4784,,,2149,4399,4399,4318,3772,4308,4580,,2149,8669,1261,3826,,,,,
4785,,,666,1361,3126,3004,4536,4424,4966,,666,1361,1795,3830,,,,,
4786,,,3020,1532,3782,3732,3464,3847,4340,,7290,1532,2113,233,,,,,
4787,,,4209,3643,4022,3586,3780,4234,4353,,8479,7913,4250,672,,,,,
4788,,,2605,2598,4341,4710,4587,4090,3996,,2605,2598,2744,233,,,,,
4789,,,838,3600,3617,3899,4464,3566,3846,,838,7870,2598,672,,,,,
4790,,,2097,959,4056,3072,3857,4888,3297,,2097,959,63,3830,,,,,
4791,,,1219,1657,4218,4849,4218,3428,3446,,1219,1657,2256,3831,,,,,
4792,,,2363,2955,3347,3983,3921,3260,3602,,2363,2955,1685,1481,,,,,
4793,,,2149,161,4915,4113,3742,4424,3295,,2149,161,2859,3831,,,,,
4794,,,3742,452,4399,4318,4025,3437,3437,,8012,452,1261,3830,,,,,
4795,,,2648,1972,4675,3443,3349,4580,4962,,2648,1972,4215,3832,,,,,
4796,,,2363,3263,3263,3263,4250,3526,3571,,2363,7533,2816,1481,,,,,
4797,,,4159,4273,4184,3765,3887,4962,4962,,8429,8543,1600,3831,,,,,
4798,,,2363,3971,4687,4687,4369,3474,3300,,2363,8241,63,1481,,,,,
4799,,,4536,2539,3905,3905,4116,4717,3437,,8806,2539,2744,3828,,,,,
4800,,,2336,880,4257,3175,3533,4424,3054,,2336,880,1600,3826,,,,,
4801,,,2363,3342,4645,4376,4776,3945,4652,,2363,7612,2494,1482,,,,,
4802,,,774,4467,4467,4467,4262,3446,3297,,774,8737,3100,3828,,,,,
4803,,,1571,1991,3760,3760,4770,3381,4440,,1571,1991,3200,671,,,,,
4804,,,976,821,3513,3260,3972,4536,3054,,976,821,2142,3827,,,,,
4805,,,2545,3643,4228,4793,3679,4408,4144,,2545,7913,4250,671,,,,,
4806,,,4431,2876,3342,4645,4567,3578,4321,,8701,2876,2494,672,,,,,
4807,,,2772,683,3018,4618,4301,4901,4125,,2772,683,1386,673,,,,,
4808,,,761,1643,3165,4216,3165,3092,4153,,761,1643,2859,233,,,,,
4809,,,2500,2448,3883,3955,4536,3001,3751,,2500,2448,3155,3829,,,,,
4810,,,473,2876,4067,4067,3359,4975,4281,,473,2876,2494,233,,,,,
4811,,,3769,371,3274,4037,3054,4580,4424,,8039,371,2368,3831,,,,,
4812,,,386,2975,3463,3463,3317,4962,3856,,386,2975,999,3833,,,,,
4813,,,1219,3995,3995,4480,4287,4580,3349,,1219,8265,2385,3834,,,,,
4814,,,2363,1351,4617,4825,3458,3423,4387,,2363,1351,2536,1481,,,,,
4815,,,4424,808,4640,3094,4536,3644,4536,,8694,808,2637,3827,,,,,
4816,,,4894,4289,3293,4004,4461,4766,4894,,9164,8559,3067,669,,,,,
4817,,,2426,2955,3983,3347,4832,3742,3418,,2426,2955,1685,3826,,,,,
4818,,,4965,3814,4767,4633,3178,4914,4622,,9235,8084,2494,671,,,,,
4819,,,3853,948,4345,3101,4165,3686,4696,,8123,948,1693,671,,,,,
4820,,,1189,788,3692,3983,3921,4888,3054,,1189,788,1685,3826,,,,,
4821,,,4981,762,4022,4183,3679,4919,3923,,9251,762,4250,2199,,,,,
4822,,,591,4927,4793,4820,4279,3224,3885,,591,9197,4250,672,,,,,
4823,,,2363,895,4128,4128,4128,3801,3578,,2363,895,1741,1482,,,,,
4824,,,3111,4986,3729,4986,3414,3970,4921,,7381,9256,1015,1952,,,,,
4825,,,2436,1490,4064,3992,4851,4159,3437,,2436,1490,2841,3829,,,,,
4826,,,1146,1023,4216,4113,3165,4159,3742,,1146,1023,2859,3829,,,,,
4827,,,2147,2968,3487,3968,4807,4666,3111,,2147,2968,2598,1953,,,,,
4828,,,1709,4098,4046,4950,4717,4962,3418,,1709,8368,2744,3832,,,,,
4829,,,4994,4767,3342,3143,4095,4931,4691,,9264,9037,2494,672,,,,,
4830,,,2363,4226,3495,4575,4315,4075,4859,,2363,8496,2636,1481,,,,,
4831,,,2363,2448,3224,3955,4257,4623,3896,,2363,2448,3155,1481,,,,,
4832,,,2097,2448,4117,3955,4717,4832,3295,,2097,2448,3155,3829,,,,,
4833,,,4097,948,3115,4856,3573,3437,3856,,8367,948,1693,3833,,,,,
4834,,,3441,2542,3745,4318,4142,4357,3253,,7711,2542,1261,183,,,,,
4835,,,2363,2070,3193,4845,4783,4931,3033,,2363,2070,3086,1482,,,,,
4836,,,2426,2218,3287,4026,4838,4424,4580,,2426,2218,1413,3834,,,,,
4837,,,1832,1132,4229,3865,4740,4250,4684,,1832,1132,16,672,,,,,
4838,,,1042,2448,3351,3955,3351,3133,3667,,1042,2448,3155,1952,,,,,
4839,,,2957,1055,4510,4443,3983,3408,3408,,2957,1055,1296,2200,,,,,
4840,,,128,736,3075,3075,3780,3675,3199,,128,736,2796,672,,,,,
4841,,,2363,1643,4113,4113,3693,3027,3103,,2363,1643,2859,1481,,,,,
4842,,,583,655,4046,4422,3479,3327,4992,,583,655,2744,669,,,,,
4843,,,1298,2658,3673,4767,3005,3742,4962,,1298,2658,2080,3820,,,,,
4844,,,233,895,4128,4128,4128,3408,3408,,233,895,1741,2199,,,,,
4845,,,2285,2406,4085,3896,4181,4090,4181,,2285,2406,2744,232,,,,,
4846,,,1032,2223,3083,4035,3579,3579,4708,,1032,2223,3200,2200,,,,,
4847,,,912,1711,4452,3497,4866,3052,3943,,912,1711,284,670,,,,,
4848,,,1146,435,4141,3197,3295,4635,3742,,1146,435,2552,3824,,,,,
4849,,,473,948,3521,4819,4610,4969,4311,,473,948,1693,233,,,,,
4850,,,1310,3193,3179,3271,4505,4261,3543,,1310,7463,3086,672,,,,,
4851,,,998,2876,4067,3143,3359,3710,4220,,998,2876,2494,671,,,,,
